Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2016 ITF Shenzhen R32,W vs Han,72.4%,52.4%,1.1%,1/0,2.56,0.0%,75.8%,46.0%,0.0%,2.58,0.0%,72.2%,76.9%,5.6%,2.50,0.0%
2015 Wimbledon R128,L vs Ivanovic,60.0%,51.9%,6.7%,3/0,-,3.8%,54.8%,41.2%,9.7%,-,4.5%,83.3%,70.0%,0.0%,-,0.0%
Career (2 matches),,68.2%,52.2%,3.0%,100.0%,2.56,1.6%,69.1%,44.8%,3.1%,2.58,2.0%,76.7%,73.9%,3.3%,2.50,0.0%
