Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2018 Ismaning CH F,L vs Baldi,79.4%,32.0%,1.6%,1/0,2.47,34.2%,76.5%,30.8%,0.0%,2.56,52.0%,88.9%,33.3%,3.7%,2.31,0.0%
2017 Roland Garros Q2,L vs Tsitsipas,68.5%,37.8%,3.7%,0/2,2.36,6.7%,53.6%,40.0%,7.1%,2.36,9.1%,88.0%,36.4%,0.0%,2.33,0.0%
Career (2 matches),,74.4%,34.5%,2.6%,33.3%,2.41,19.3%,66.1%,34.1%,3.2%,2.45,27.6%,88.5%,34.8%,1.9%,2.32,0.0%
