Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Fergana CH QF,L vs Cid,33% (4/12),75% (3/4),2/4,70% (7/10),29% (2/7),1/1,0/0,0/1,0/0,0/0
2019 Fergana CH R16,W vs Wu,36% (4/11),100% (4/4),1/2,30% (3/10),33% (1/3),2/3,0/1,0/0,0/1,0/0
2019 Francavilla Al Mare CH R64,L vs Kotov,33% (3/9),67% (2/3),2/5,56% (5/9),0% (0/5),2/2,0/0,0/0,0/0,0/0
2019 Tunis CH R64,L vs Tatlot,33% (5/15),80% (4/5),1/7,62% (8/13),13% (1/8),1/4,0/0,1/1,0/0,0/0
2019 Murcia CH R64,L vs Alcaraz,55% (6/11),50% (3/6),0/3,55% (6/11),33% (2/6),1/3,0/0,1/2,0/0,1/2
2019 Australian Open R128,L vs Marterer,15% (2/13),50% (1/2),0/5,50% (6/12),0% (0/6),0/1,0/0,0/1,0/0,0/0
2019 Noumea CH QF,L vs Young,36% (5/14),60% (3/5),2/5,64% (9/14),33% (3/9),2/3,1/2,1/2,0/0,0/1
2019 Noumea CH R16,W vs Caruso,50% (7/14),43% (3/7),1/2,27% (4/15),50% (2/4),2/2,1/1,1/1,1/1,0/0
2019 Noumea CH R32,W vs De Schepper,36% (4/11),50% (2/4),0/1,18% (2/11),50% (1/2),1/2,1/2,0/0,1/1,0/0
2018 Eckental CH SF,L vs Hoang,22% (2/9),50% (1/2),1/4,44% (4/9),0% (0/4),1/1,0/0,1/1,0/0,0/0
2018 Eckental CH QF,W vs Bachinger,50% (7/14),57% (4/7),0/2,21% (3/14),33% (1/3),3/3,1/1,0/0,1/1,0/0
2018 Ismaning CH F,L vs Baldi,10% (1/10),0% (0/1),0/2,30% (3/10),33% (1/3),0/0,0/0,1/1,0/0,0/0
2018 Ismaning CH R16,W vs Travaglia,21% (3/14),67% (2/3),0/1,33% (5/15),60% (3/5),2/2,2/2,0/1,1/1,0/0
2018 Lyon CH R32,L vs Pavlasek,0% (0/7),- (0/0),0/4,86% (6/7),17% (1/6),0/0,0/0,0/1,0/0,0/0
2018 Dubai R32,L vs Kohlschreiber,33% (3/9),33% (1/3),1/4,67% (6/9),33% (2/6),0/1,0/0,2/2,0/0,1/1
2018 Dubai Q2,W vs Kavcic,33% (3/9),67% (2/3),0/0,10% (1/10),100% (1/1),2/2,2/2,0/0,1/1,0/0
2018 Dubai Q1,W vs Ram,50% (4/8),100% (4/4),0/1,22% (2/9),50% (1/2),3/3,1/1,0/0,1/1,0/0
2018 Rennes CH QF,L vs Berankis,23% (3/13),33% (1/3),0/2,43% (6/14),33% (2/6),1/1,1/1,0/2,0/0,0/1
2018 Rennes CH R16,W vs Youzhny,50% (4/8),100% (4/4),0/1,33% (3/9),67% (2/3),3/3,1/1,0/0,1/1,0/0
2018 Rennes CH R32,W vs Humbert,29% (4/14),75% (3/4),0/1,14% (2/14),50% (1/2),2/2,1/1,1/1,1/1,0/0
2019 (9 matches),,36.4%,62.5%,26.5%,47.6%,24.0%,57.1%,50.0%,50.0%,66.7%,33.3%
2018 (13 matches),,32.1%,65.1%,8.3%,32.9%,39.1%,87.0%,100.0%,63.6%,100.0%,50.0%
2017 (22 matches),,29.4%,68.1%,20.7%,38.3%,30.5%,72.3%,87.5%,76.5%,100.0%,75.0%
2016 (7 matches),,28.6%,54.2%,11.8%,32.9%,25.0%,91.7%,83.3%,71.4%,100.0%,50.0%
2015 (3 matches),,27.3%,77.8%,28.6%,45.5%,46.7%,100.0%,100.0%,75.0%,100.0%,100.0%
Career (59 matches),,30.7%,65.0%,18.8%,38.1%,30.8%,75.7%,81.4%,70.9%,83.3%,65.4%
