Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Fergana CH QF,L vs Cid,60% (3/5),50% (3/6),0/0,0/0,55% (6/11),0/2,0/1,- (0/0),- (0/0)
2019 Fergana CH R16,W vs Wu,80% (8/10),80% (4/5),2/2,1/1,50% (2/4),0/0,0/0,80% (4/5),60% (3/5)
2019 Francavilla Al Mare CH R64,L vs Kotov,57% (4/7),29% (2/7),0/0,0/0,0% (0/5),1/3,1/2,- (0/0),- (0/0)
2019 Tunis CH R64,L vs Tatlot,55% (6/11),44% (4/9),1/1,0/0,30% (3/10),0/2,0/1,40% (2/5),83% (5/6)
2019 Murcia CH R64,L vs Alcaraz,58% (7/12),25% (3/12),0/3,0/0,56% (5/9),0/2,0/1,71% (5/7),14% (1/7)
2019 Australian Open R128,L vs Marterer,75% (6/8),50% (1/2),0/0,0/0,25% (2/8),0/3,0/1,- (0/0),- (0/0)
2019 Noumea CH QF,L vs Young,67% (8/12),38% (3/8),1/1,0/0,68% (13/19),5/7,2/3,- (0/0),- (0/0)
2019 Noumea CH R16,W vs Caruso,65% (13/20),20% (3/15),2/3,1/2,75% (6/8),0/1,0/0,- (0/0),- (0/0)
2019 Noumea CH R32,W vs De Schepper,71% (10/14),29% (2/7),2/9,1/3,67% (2/3),3/3,0/0,73% (8/11),36% (4/11)
2018 Eckental CH SF,L vs Hoang,63% (5/8),50% (1/2),0/0,0/0,50% (4/8),1/3,0/1,- (0/0),- (0/0)
2018 Eckental CH QF,W vs Bachinger,57% (12/21),31% (4/13),2/3,1/1,67% (4/6),0/1,0/0,- (0/0),- (0/0)
2018 Ismaning CH F,L vs Baldi,89% (8/9),0% (0/6),0/0,0/0,71% (5/7),3/5,0/1,- (0/0),- (0/0)
2018 Ismaning CH R16,W vs Travaglia,59% (13/22),25% (2/8),2/3,1/2,78% (7/9),2/3,0/0,- (0/0),- (0/0)
2018 Lyon CH R32,L vs Pavlasek,67% (2/3),- (0/0),0/0,0/0,55% (6/11),4/6,0/1,- (0/0),- (0/0)
2018 Dubai R32,L vs Kohlschreiber,100% (5/5),20% (1/5),0/0,0/0,60% (6/10),0/2,0/1,- (0/0),- (0/0)
2018 Dubai Q2,W vs Kavcic,91% (10/11),33% (2/6),2/3,1/2,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2018 Dubai Q1,W vs Ram,62% (8/13),67% (4/6),2/4,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2018 Rennes CH QF,L vs Berankis,63% (10/16),17% (1/6),1/1,0/0,64% (7/11),3/5,2/3,- (0/0),- (0/0)
2018 Rennes CH R16,W vs Youzhny,47% (8/17),50% (4/8),2/4,1/2,88% (7/8),0/0,0/0,- (0/0),- (0/0)
2018 Rennes CH R32,W vs Humbert,65% (13/20),43% (3/7),2/2,1/1,67% (2/3),0/1,0/0,- (0/0),- (0/0)
2019 (9 matches),,65.7%,35.2%,42.1%,50.0%,50.6%,39.1%,33.3%,67.9%,44.8%
2018 (13 matches),,65.5%,34.6%,68.0%,61.5%,68.9%,50.0%,28.6%,83.3%,33.3%
2017 (22 matches),,61.3%,40.8%,66.7%,76.9%,56.3%,38.6%,33.3%,61.9%,50.0%
2016 (7 matches),,67.4%,31.0%,43.8%,25.0%,60.4%,35.3%,0.0%,66.7%,50.0%
2015 (3 matches),,61.0%,41.2%,100.0%,100.0%,71.4%,57.1%,80.0%,50.0%,80.0%
Career (59 matches),,63.7%,37.0%,58.7%,55.1%,59.8%,43.5%,31.9%,64.9%,47.0%
