Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,1,0,1,0.0%,0-3,0.0%,7-18,28.0%,0-0,-,1,50.0%,7.7%,4.3%,1.4%,59.4%,61.0%,39.3%,52.2%,31.2%,41.1%,0.65,R128 (Australian Open)
2018,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,55.6%,11.1%,11.8%,3.9%,56.9%,72.4%,36.4%,56.9%,29.4%,43.1%,0.68,R32 (Dubai)
2017,2,1,1,50.0%,2-2,50.0%,20-21,48.8%,1-0,100.0%,2,76.2%,15.8%,6.9%,4.1%,61.4%,74.2%,42.9%,62.1%,31.2%,47.8%,0.82,R16 (Gstaad)
Career,4,1,3,25.0%,2-7,22.2%,33-51,39.3%,1-0,100.0%,4,64.3%,12.2%,7.2%,3.4%,60.0%,70.4%,40.6%,58.5%,30.8%,45.0%,0.74,
