Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
02-Feb-2026,Montpellier,Hard,Q1,466,174,(2) Ugo Blanchet [FRA] d. Zapata Miralles,6-2 6-0,0.25,2.6%,2.6%,71.8%,50.0%,18.2%,0/5,0:44
24-Nov-2025,Athens CH,Hard,R32,444,445,Oleg Prihodko [UKR] d. Zapata Miralles,2-6 6-2 6-0,0.79,0.0%,6.8%,50.8%,50.0%,51.7%,3/9,1:11
17-Nov-2025,Montemar CH,Clay,Q1,426,656,Giuseppe La Vela [ITA] d. (7) Zapata Miralles,6-4 6-4,0.74,0.0%,10.0%,74.3%,55.8%,44.4%,5/9,1:28
13-Oct-2025,Hersonissos 6 CH,Hard,R32,410,463,Dennis Novak [AUT] d. Zapata Miralles,6-3 6-3,0.64,3.4%,6.9%,65.5%,55.3%,40.0%,6/11,1:11
06-Oct-2025,Valencia CH,Clay,R32,411,217,Luka Pavlovic [FRA] d. (WC) Zapata Miralles,2-6 6-1 6-1,0.68,0.0%,1.8%,66.7%,57.9%,36.8%,2/7,1:17
29-Sep-2025,Villena CH,Hard,Q1,411,691,Trey Hilderbrand [USA] d. (4) Zapata Miralles,7-6(5) 6-2,0.60,2.6%,2.6%,62.3%,64.6%,55.2%,7/10,1:18
16-Sep-2025,Targu Mures 2 CH,Clay,R32,413,538,(Q) Jack Loge [BEL] d. Zapata Miralles,6-4 3-6 6-3,0.87,3.3%,6.7%,58.9%,56.6%,48.6%,5/11,1:48
08-Sep-2025,Targu Mures CH,Clay,R32,411,150,(1) Marco Trungelliti [ARG] d. Zapata Miralles,6-4 6-3,0.66,1.4%,5.6%,72.2%,57.7%,35.0%,6/11,1:19
01-Sep-2025,Seville CH,Clay,R32,410,135,(6) Ignacio Buse [PER] d. (WC) Zapata Miralles,7-6(3) 6-3,0.85,1.3%,2.6%,64.5%,57.1%,40.7%,4/8,1:58
18-Aug-2025,M25 Santander,clay,R32,405,946,Ignacio Parisca [VEN] d. Zapata Miralles,7-6(4) 4-6 6-4,0.99,1.1%,1.1%,75.8%,52.8%,56.5%,1/8,2:58
