Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 Barcelona CH F,L vs Hardt,27,43,0.6,15.1%,24.0%,26,41,0.6,15.2%,24.0%,11.1%,4.1%,0.7,12.3%,17.9%
2023 US Open R64,L vs Djokovic,15,22,0.7,9.9%,14.5%,13,20,0.7,9.1%,14.0%,5.6%,2.8%,1.6,23.0%,14.5%
2023 US Open R128,W vs Quinn,19,23,0.8,10.2%,12.4%,17,23,0.7,9.8%,13.2%,8.0%,1.7%,0.6,16.1%,28.0%
2023 Wimbledon R128,L vs Etcheverry,44,46,1.0,11.8%,12.4%,43,41,1.0,12.2%,11.6%,7.4%,4.5%,1.1,19.4%,17.7%
2023 Rome Masters R32,L vs Medvedev,25,29,0.9,16.8%,19.5%,23,26,0.9,17.0%,19.3%,14.1%,3.0%,1.0,14.8%,14.8%
2023 Barcelona R32,L vs Bautista Agut,17,30,0.6,19.3%,34.1%,15,28,0.5,18.1%,33.7%,10.8%,3.6%,1.6,20.5%,12.5%
2023 Estoril R16,W vs Hurkacz,23,35,0.7,10.6%,16.1%,21,32,0.7,10.5%,16.0%,7.0%,3.5%,0.6,14.7%,23.9%
2023 Rio De Janeiro SF,L vs Norrie,34,35,1.0,18.1%,18.6%,29,32,0.9,17.1%,18.8%,10.6%,5.9%,1.1,14.9%,13.3%
2023 Buenos Aires SF,L vs Alcaraz,8,16,0.5,8.2%,16.5%,7,16,0.4,7.5%,17.2%,3.2%,4.3%,1.3,24.7%,18.6%
2023 Buenos Aires QF,W vs Cerundolo,25,20,1.3,11.5%,9.2%,23,19,1.2,11.1%,9.1%,7.2%,3.4%,0.8,17.4%,21.6%
2022 US Open R128,L vs Paul,21,44,0.5,8.0%,16.8%,17,42,0.4,7.0%,17.2%,5.3%,1.6%,0.7,14.9%,22.5%
2022 Wimbledon R128,L vs Sock,33,30,1.1,16.1%,14.6%,28,25,1.1,15.6%,13.9%,11.7%,2.2%,1.4,18.0%,13.2%
2022 Roland Garros R16,L vs Zverev,15,31,0.5,6.5%,13.4%,14,28,0.5,6.5%,13.1%,4.2%,2.3%,0.7,15.5%,23.7%
2022 Barcelona R64,W vs Robredo,19,17,1.1,20.4%,18.3%,17,16,1.1,19.1%,18.0%,12.4%,6.7%,0.2,4.3%,23.7%
2021 US Open R64,L vs Auger Aliassime,9,30,0.3,4.8%,16.1%,9,27,0.3,5.4%,16.1%,3.6%,1.8%,0.9,18.8%,21.5%
2021 US Open R128,W vs Lopez,45,22,2.0,15.1%,7.4%,30,19,1.6,12.6%,7.9%,7.9%,2.9%,1.3,22.1%,16.8%
2021 Wimbledon R128,L vs Garin,41,38,1.1,12.7%,11.8%,37,33,1.1,12.5%,11.2%,7.5%,4.7%,1.0,14.0%,13.7%
2021 Roland Garros R128,L vs Alcaraz,17,23,0.7,6.7%,9.0%,17,23,0.7,7.0%,9.5%,,,1.4,15.3%,11.0%
2021 Barcelona R16,L vs Carreno Busta,10,30,0.3,8.5%,25.4%,10,29,0.3,8.7%,25.2%,5.2%,3.5%,0.7,11.9%,17.8%
2020 Cordenons CH F,W vs Alcaraz,14,25,0.6,8.8%,15.6%,13,24,0.5,8.4%,15.5%,7.1%,1.3%,0.8,16.9%,21.9%
Career (21 matches),,475,622,0.8,11.4%,15.0%,420,577,0.7,11.0%,15.1%,7.0%,3.1%,0.9,16.7%,18.2%
