Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Barcelona CH F,L vs Hardt,40% (6/15),55% (6/11),1/1,0/0,58% (11/19),0/2,0/1,- (0/0),- (0/0)
2023 US Open R64,L vs Djokovic,50% (6/12),0% (0/6),0/0,0/0,45% (5/11),0/3,0/1,- (0/0),- (0/0)
2023 US Open R128,W vs Quinn,52% (12/23),55% (6/11),3/5,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2023 Wimbledon R128,L vs Etcheverry,70% (21/30),19% (4/21),2/2,0/0,60% (9/15),3/6,2/3,83% (5/6),33% (2/6)
2023 Rome R32,L vs Medvedev,100% (8/8),29% (2/7),1/1,0/0,62% (8/13),2/4,2/3,- (0/0),- (0/0)
2023 Barcelona R32,L vs Bautista Agut,75% (3/4),50% (1/2),0/0,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2023 Estoril R16,W vs Hurkacz,61% (14/23),80% (4/5),2/3,1/1,92% (11/12),2/3,0/0,63% (5/8),25% (2/8)
2023 Rio De Janeiro SF,L vs Norrie,60% (12/20),33% (2/6),1/1,0/0,67% (6/9),5/7,0/1,60% (3/5),0% (0/5)
2023 Buenos Aires SF,L vs Alcaraz,50% (3/6),50% (1/2),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2023 Buenos Aires QF,W vs Cerundolo,70% (14/20),33% (4/12),2/2,1/1,83% (10/12),3/4,0/0,50% (3/6),20% (1/5)
2022 US Open R128,L vs Paul,63% (15/24),45% (5/11),2/4,0/0,46% (6/13),2/5,0/1,- (0/0),- (0/0)
2022 Wimbledon R128,L vs Sock,75% (12/16),100% (2/2),0/0,0/0,69% (9/13),3/6,1/2,43% (3/7),43% (3/7)
2022 Roland Garros R16,L vs Zverev,62% (8/13),46% (6/13),0/3,0/0,11% (1/9),4/7,0/1,67% (8/12),25% (3/12)
2022 Barcelona R64,W vs Robredo,64% (7/11),100% (5/5),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2021 US Open R64,L vs Auger Aliassime,59% (10/17),50% (1/2),0/0,0/0,50% (5/10),3/6,1/2,83% (5/6),0% (0/6)
2021 US Open R128,W vs Lopez,67% (24/36),43% (3/7),3/4,1/1,60% (3/5),2/4,0/0,86% (6/7),29% (2/7)
2021 Wimbledon R128,L vs Garin,62% (18/29),25% (2/8),2/5,0/0,76% (16/21),0/3,0/1,71% (5/7),43% (3/7)
2021 Roland Garros R128,L vs Alcaraz,63% (10/16),50% (6/12),1/1,0/0,47% (7/15),2/5,0/1,60% (3/5),17% (1/6)
2021 Barcelona R16,L vs Carreno Busta,80% (4/5),38% (3/8),0/0,0/0,33% (3/9),1/3,0/1,- (0/0),- (0/0)
2020 Cordenons CH F,W vs Alcaraz,56% (10/18),55% (6/11),2/2,1/1,70% (7/10),0/1,0/0,- (0/0),- (0/0)
2024 (1 matches),,40.0%,54.5%,100.0%,-,57.9%,0.0%,0.0%,-,-
2023 (9 matches),,63.7%,33.3%,78.6%,100.0%,62.4%,48.4%,40.0%,64.0%,20.8%
2022 (4 matches),,65.6%,58.1%,44.4%,100.0%,47.2%,50.0%,25.0%,57.9%,31.6%
2021 (5 matches),,64.1%,40.5%,60.0%,100.0%,56.7%,38.1%,20.0%,76.0%,23.1%
2020 (1 matches),,55.6%,54.5%,100.0%,100.0%,70.0%,0.0%,-,-,-
Career (76 matches),,60.2%,44.2%,61.2%,66.7%,58.4%,39.4%,30.4%,64.7%,29.9%
