Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Barcelona CH F,L vs Hardt,0.93,0.89,70.0,2.2,1.9%,38.5%,0.0%,55.1%,48.8%,54.1%
2023 US Open R64,L vs Djokovic,0.95,0.49,26.0,2.4,2.4%,58.5%,2.6%,43.6%,18.4%,32.4%
2023 US Open R128,W vs Quinn,1.15,1.61,27.8,2.2,0.0%,73.3%,5.0%,57.5%,55.8%,38.8%
2023 Wimbledon R128,L vs Etcheverry,0.90,0.90,55.8,23.3,0.0%,71.9%,1.3%,55.1%,31.8%,40.8%
2023 Rome R32,L vs Medvedev,0.92,0.74,57.0,4.6,2.4%,61.0%,2.7%,54.1%,43.2%,23.5%
2023 Barcelona R32,L vs Bautista Agut,0.70,0.35,26.1,2.2,4.3%,43.5%,4.5%,45.5%,20.8%,36.8%
2023 Estoril R16,W vs Hurkacz,1.02,1.18,66.9,6.8,3.3%,63.9%,0.0%,66.7%,35.8%,44.7%
2023 Rio De Janeiro SF,L vs Norrie,1.00,0.80,71.3,3.0,1.9%,63.0%,8.0%,66.0%,37.8%,17.9%
2023 Buenos Aires SF,L vs Alcaraz,0.88,0.50,33.2,2.1,3.8%,50.0%,0.0%,39.1%,19.2%,45.5%
2023 Buenos Aires QF,W vs Cerundolo,1.07,1.17,72.0,2.5,3.2%,59.7%,0.0%,66.1%,41.5%,40.4%
2022 US Open R128,L vs Paul,1.01,0.86,57.9,4.0,2.9%,64.3%,3.3%,52.5%,37.1%,32.8%
2022 Wimbledon R128,L vs Sock,0.98,0.65,39.5,2.3,5.0%,50.0%,3.7%,68.5%,30.4%,24.4%
2022 Roland Garros R16,L vs Zverev,0.92,0.81,46.3,2.6,0.0%,51.9%,2.0%,52.0%,36.4%,48.4%
2022 Barcelona R64,W vs Robredo,1.34,2.48,28.6,2.0,8.0%,72.0%,0.0%,65.2%,47.8%,68.2%
2021 US Open R64,L vs Auger Aliassime,0.94,0.77,34.2,2.2,0.0%,59.2%,0.0%,60.5%,33.3%,32.6%
2021 US Open R128,W vs Lopez,1.09,1.34,43.8,5.2,11.7%,81.8%,9.1%,66.7%,32.1%,29.7%
2021 Wimbledon R128,L vs Garin,1.04,0.85,52.9,4.1,1.2%,62.8%,3.8%,60.0%,28.6%,34.7%
2021 Roland Garros R128,L vs Alcaraz,0.92,0.82,46.1,2.4,1.6%,46.8%,3.6%,60.7%,35.7%,47.8%
2021 Barcelona R16,L vs Carreno Busta,0.90,0.68,52.4,2.3,0.0%,40.0%,0.0%,50.0%,46.9%,36.7%
2020 Cordenons CH F,W vs Alcaraz,1.07,1.38,51.2,2.2,0.0%,60.9%,2.3%,60.5%,47.4%,54.5%
2024 (1 matches),,0.93,0.89,70.0,2.2,1.9%,38.5%,0.0%,55.1%,48.8%,54.1%
2023 (9 matches),,0.97,0.88,52.5,3.1,2.0%,63.1%,2.5%,57.2%,35.4%,36.5%
2022 (4 matches),,1.01,0.93,46.3,2.5,3.3%,57.9%,2.7%,58.5%,36.6%,40.0%
2021 (5 matches),,0.99,0.90,46.1,2.8,3.6%,61.5%,4.1%,60.9%,33.7%,36.3%
2020 (1 matches),,1.07,1.38,51.2,2.2,0.0%,60.9%,2.3%,60.5%,47.4%,54.5%
Career (76 matches),,1.03,0.93,52.1,2.7,2.6%,58.4%,2.5%,58.6%,36.7%,38.3%
