Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2024 Barcelona CH F,L vs Hardt,5.4,5.3,5.5,47.9%,54.5%,42.1%,43.8%,57.5%,6.2%,12.0,5.2,3.0,1.8
2023 US Open R64,L vs Djokovic,5.1,5.7,4.5,37.3%,44.7%,35.0%,36.8%,38.9%,27.5%,2.0,1.9,-6.0,-4.3
2023 Rome R32,L vs Medvedev,5.8,6.5,5.1,45.5%,41.0%,61.5%,48.4%,55.3%,24.0%,10.0,5.1,5.0,4.0
2023 Barcelona R32,L vs Bautista Agut,4.9,4.4,5.4,20.9%,45.8%,58.3%,55.6%,43.3%,7.5%,-5.0,-6.3,-5.0,-5.1
2023 Estoril R16,W vs Hurkacz,4.3,5.1,3.3,54.7%,63.8%,40.9%,38.1%,51.8%,8.7%,15.0,8.0,7.5,4.7
2023 Rio de Janeiro SF,L vs Norrie,4.5,4.6,4.3,46.7%,48.9%,60.0%,47.8%,55.2%,17.3%,8.0,4.5,7.0,5.4
2023 Buenos Aires SF,L vs Alcaraz,4.9,4.7,5.0,41.2%,44.4%,33.3%,20.0%,43.3%,6.6%,-7.5,-9.6,0.5,0.5
2023 Buenos Aires QF,W vs Cerundolo,4.8,5.1,4.5,48.6%,55.0%,56.7%,60.9%,47.2%,6.7%,24.5,13.2,6.5,3.1
2022 Roland Garros R16,L vs Zverev,5.1,5.7,4.7,46.6%,41.7%,50.0%,50.0%,47.8%,9.0%,-3.0,-1.3,6.0,2.5
2022 Barcelona R64,W vs Robredo,5.3,4.9,5.8,60.0%,63.0%,66.7%,68.8%,55.0%,6.1%,12.5,10.9,8.0,8.8
2021 US Open R128,W vs Lopez,3.3,4.6,2.2,51.2%,48.1%,60.0%,63.6%,53.5%,13.2%,16.0,8.3,12.0,8.1
2021 Barcelona R16,L vs Carreno Busta,5.7,5.5,5.8,37.0%,48.6%,38.5%,50.0%,43.6%,7.1%,8.0,6.5,-10.5,-6.9
2020 Cordenons CH F,W vs Alcaraz,4.5,4.3,4.6,62.2%,42.3%,50.0%,81.3%,54.2%,13.2%,7.5,4.8,6.0,5.2
2019 Hamburg CH F,L vs Van De Zandschulp,4.7,5.8,3.6,36.5%,37.5%,77.8%,57.1%,54.6%,18.4%,2.0,1.1,0.5,0.4
Career (14 matches),,4.7,5.2,4.3,47.0%,48.6%,51.6%,51.5%,50.6%,12.5%,7.3,4.6,2.9,2.0
