Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Barcelona CH F,L vs Hardt,62% (8/13),75% (6/8),3/7,64% (9/14),11% (1/9),2/6,1/1,0/1,0/0,0/1
2023 US Open R64,L vs Djokovic,25% (3/12),0% (0/3),0/5,58% (7/12),14% (1/7),0/0,0/0,1/2,0/0,0/0
2023 US Open R128,W vs Quinn,60% (9/15),67% (6/9),1/2,21% (3/14),33% (1/3),4/5,2/2,0/0,0/0,0/0
2023 Wimbledon R128,L vs Etcheverry,36% (10/28),40% (4/10),0/6,30% (8/27),25% (2/8),4/4,1/1,2/2,0/0,0/0
2023 Rome R32,L vs Medvedev,25% (3/12),67% (2/3),0/4,54% (7/13),29% (2/7),1/2,1/2,0/1,0/0,0/1
2023 Barcelona R32,L vs Bautista Agut,13% (1/8),100% (1/1),1/5,75% (6/8),17% (1/6),1/1,0/0,1/1,0/0,1/1
2023 Estoril R16,W vs Hurkacz,33% (5/15),80% (4/5),0/1,33% (5/15),80% (4/5),3/4,2/2,0/0,1/1,0/0
2023 Rio De Janeiro SF,L vs Norrie,36% (5/14),40% (2/5),1/3,27% (4/15),25% (1/4),2/2,1/1,3/3,0/0,2/2
2023 Buenos Aires SF,L vs Alcaraz,13% (1/8),100% (1/1),1/5,63% (5/8),0% (0/5),0/1,0/0,0/0,0/0,0/0
2023 Buenos Aires QF,W vs Cerundolo,36% (5/14),80% (4/5),0/1,44% (7/16),71% (5/7),3/4,2/3,1/1,1/2,0/0
2022 US Open R128,L vs Paul,35% (8/23),63% (5/8),1/7,36% (8/22),13% (1/8),3/4,1/1,0/0,0/0,0/0
2022 Wimbledon R128,L vs Sock,13% (2/16),100% (2/2),1/2,44% (7/16),43% (3/7),2/2,0/0,0/2,0/0,0/1
2022 Roland Garros R16,L vs Zverev,47% (8/17),75% (6/8),4/7,50% (8/16),0% (0/8),5/6,0/0,2/3,0/0,0/0
2022 Barcelona R64,W vs Robredo,71% (5/7),100% (5/5),0/0,14% (1/7),100% (1/1),4/4,1/1,0/0,0/0,0/0
2021 US Open R64,L vs Auger Aliassime,14% (2/14),50% (1/2),1/3,40% (6/15),17% (1/6),0/1,0/0,2/4,0/0,0/1
2021 US Open R128,W vs Lopez,19% (5/26),60% (3/5),0/1,8% (2/26),0% (0/2),2/2,1/1,4/5,0/0,0/0
2021 Wimbledon R128,L vs Garin,21% (5/24),40% (2/5),1/5,43% (10/23),50% (5/10),2/2,1/1,2/2,0/0,0/0
2021 Roland Garros R128,L vs Alcaraz,44% (8/18),75% (6/8),3/7,44% (8/18),0% (0/8),4/6,1/1,0/1,0/0,0/0
2021 Barcelona R16,L vs Carreno Busta,33% (3/9),100% (3/3),3/4,60% (6/10),0% (0/6),1/3,0/0,0/2,0/0,0/1
2020 Cordenons CH F,W vs Alcaraz,54% (7/13),86% (6/7),1/3,46% (6/13),50% (3/6),2/4,0/0,0/0,0/0,0/0
2024 (1 matches),,61.5%,75.0%,42.9%,64.3%,11.1%,33.3%,100.0%,0.0%,-,0.0%
2023 (9 matches),,33.3%,57.1%,12.5%,40.6%,32.7%,78.3%,81.8%,80.0%,66.7%,75.0%
2022 (4 matches),,36.5%,78.3%,37.5%,39.3%,20.8%,87.5%,100.0%,40.0%,-,0.0%
2021 (5 matches),,25.3%,65.2%,40.0%,34.8%,18.8%,64.3%,100.0%,57.1%,-,0.0%
2020 (1 matches),,53.8%,85.7%,33.3%,46.2%,50.0%,50.0%,-,-,-,-
Career (76 matches),,34.4%,71.8%,21.4%,41.8%,28.6%,74.0%,75.4%,63.2%,75.0%,54.3%
