Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Pedro Martinez [ESP],5,4,55.6%,0,0,0,-,2015,2023,4,1.06,3.8%,3.4%,66.7%,55.2%,44.8%,51.7%,51.2%,43.2%,52.2%
9,Ricardo Ojeda Lara [ESP],3,6,33.3%,2,1,1,50.0%,2014,2018,1,0.94,1.2%,3.5%,45.3%,69.2%,48.9%,58.1%,39.3%,50.0%,30.0%
8,Roberto Carballes Baena [ESP],2,6,25.0%,3,1,2,33.3%,2017,2023,8,0.88,2.6%,3.5%,63.2%,60.8%,43.1%,54.3%,40.1%,51.4%,39.6%
8,Oscar Otte [GER],2,6,25.0%,2,2,0,100.0%,2016,2022,8,0.88,2.9%,4.5%,62.4%,62.5%,47.8%,57.0%,37.8%,41.8%,46.9%
7,Jaume Munar [ESP],2,5,28.6%,1,1,0,100.0%,2016,2024,4,0.84,1.7%,3.1%,64.2%,56.9%,43.8%,52.2%,40.1%,44.1%,46.7%
6,Carlos Taberner [ESP],3,3,50.0%,1,1,0,100.0%,2016,2022,2,1.08,3.1%,1.0%,57.7%,73.2%,46.3%,61.9%,41.1%,33.3%,41.7%
6,Alexandre Muller [FRA],4,2,66.7%,3,2,1,66.7%,2019,2021,6,1.08,3.5%,2.4%,58.2%,66.8%,50.2%,59.9%,43.3%,71.2%,36.5%
6,Eduard Esteve Lobato [ESP],3,3,50.0%,0,0,0,-,2013,2017,0,,,,,,,,,,
5,Kimmer Coppejans [BEL],3,2,60.0%,2,1,1,50.0%,2019,2025,4,1.22,3.5%,3.5%,63.4%,69.2%,50.0%,62.1%,46.3%,66.7%,41.9%
5,Dominik Koepfer [GER],2,3,40.0%,1,0,1,0.0%,2017,2025,5,0.90,2.2%,5.2%,60.2%,65.1%,41.9%,55.9%,39.5%,59.5%,38.9%
5,Lorenzo Sonego [ITA],1,4,20.0%,1,0,1,0.0%,2017,2022,5,0.75,0.9%,4.0%,61.1%,64.2%,53.9%,60.2%,29.7%,61.8%,38.5%
5,Raul Brancaccio [ITA],5,0,100.0%,1,1,0,100.0%,2017,2022,2,1.27,2.2%,2.9%,67.4%,68.8%,48.9%,62.3%,47.8%,54.5%,42.1%
5,Pedro Cachin [ARG],1,4,20.0%,1,0,1,0.0%,2014,2021,1,1.41,4.5%,1.5%,58.2%,76.9%,50.0%,65.7%,48.5%,71.4%,55.6%
5,Ivan Gakhov [RUS],3,2,60.0%,1,0,1,0.0%,2013,2017,0,,,,,,,,,,
5,Akira Santillan [AUS],1,4,20.0%,2,1,1,50.0%,2016,2016,0,,,,,,,,,,
