Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Australian Open R128,W vs Mannarino,44,29,1.5,27.0%,17.8%,40,26,1.5,27.4%,17.8%,15.1%,11.0%,0.6,10.4%,18.4%
2025 Miami Masters R64,L vs Djokovic,26,22,1.2,23.2%,19.6%,24,21,1.1,24.2%,21.2%,12.1%,3.0%,2.1,26.8%,12.5%
2025 Brisbane R32,L vs Djokovic,15,13,1.2,14.9%,12.9%,8,12,0.7,9.9%,14.8%,9.9%,0.0%,2.9,25.7%,8.9%
2024 US Open R64,L vs Dimitrov,17,29,0.6,10.1%,17.3%,12,26,0.5,8.6%,18.7%,6.5%,2.2%,1.4,21.4%,14.9%
2024 US Open R128,W vs Davidovich Fokina,29,35,0.8,10.4%,12.6%,21,27,0.8,8.4%,10.8%,5.2%,3.2%,0.6,14.7%,23.7%
2024 Newport R32,L vs Mcdonald,40,37,1.1,21.2%,19.6%,38,33,1.2,21.6%,18.8%,12.5%,9.1%,0.9,13.2%,14.8%
2024 Wimbledon R128,L vs Cobolli,38,36,1.1,13.9%,13.1%,26,30,0.9,10.8%,12.4%,7.1%,2.5%,1.6,21.2%,13.1%
2024 Queen's Club QF,L vs Korda,22,26,0.8,11.3%,13.3%,18,23,0.8,10.1%,12.8%,4.5%,5.0%,0.8,17.4%,21.0%
2024 Australian Open R128,L vs Struff,67,40,1.7,19.6%,11.7%,43,34,1.3,15.2%,12.1%,7.8%,6.0%,1.2,20.5%,16.7%
2024 Brisbane QF,L vs Dimitrov,18,23,0.8,16.8%,21.5%,14,19,0.7,16.5%,22.4%,11.8%,4.7%,2.3,21.5%,9.3%
2024 Brisbane R16,W vs Machac,41,28,1.5,25.0%,17.1%,30,24,1.3,21.0%,16.8%,12.6%,7.7%,1.5,24.4%,15.9%
2024 Brisbane R32,W vs Kokkinakis,19,15,1.3,14.7%,11.6%,15,14,1.1,14.0%,13.1%,10.3%,0.9%,0.9,20.2%,23.3%
2023 US Open R16,L vs Tiafoe,20,32,0.6,13.0%,20.8%,20,28,0.7,15.2%,21.2%,9.8%,4.5%,1.2,17.5%,14.3%
2023 US Open R32,W vs Zhang,55,36,1.5,21.7%,14.2%,42,31,1.4,18.9%,14.0%,12.6%,5.4%,0.8,14.2%,18.6%
2023 US Open R64,W vs Fucsovics,21,14,1.5,13.9%,9.3%,19,7,2.7,14.1%,5.2%,9.6%,3.7%,0.5,9.3%,17.9%
2023 US Open R128,W vs Kotov,52,56,0.9,16.9%,18.2%,47,52,0.9,16.5%,18.3%,10.6%,4.9%,0.7,15.0%,22.5%
2023 Cary CH QF,L vs Walton,18,19,0.9,17.8%,18.8%,17,18,0.9,18.3%,19.4%,10.8%,7.5%,1.9,18.8%,9.9%
2023 Australian Open R64,L vs Tsitsipas,16,31,0.5,12.6%,24.4%,13,31,0.4,11.2%,26.7%,4.3%,6.9%,1.6,22.8%,14.2%
2022 US Open R128,L vs Nadal,27,33,0.8,12.6%,15.4%,20,29,0.7,10.4%,15.1%,6.8%,3.1%,2.0,20.1%,10.3%
2022 Los Cabos R16,L vs Medvedev,13,23,0.6,11.2%,19.8%,12,21,0.6,11.2%,19.6%,10.3%,0.9%,0.8,13.8%,18.1%
Career (20 matches),,598,577,1.0,16.4%,15.8%,479,506,0.9,14.9%,15.8%,9.2%,4.8%,1.1,18.0%,16.7%
