Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Australian Open R128,W vs Mannarino,67.6%,68.0%,4.1%,1/2,2.61,3.1%,71.1%,62.5%,0.0%,2.60,5.4%,69.2%,77.8%,11.5%,2.61,0.0%
2025 Miami R64,L vs Djokovic,59.2%,24.1%,4.1%,2/0,2.40,10.0%,56.4%,27.3%,5.1%,2.55,15.6%,77.8%,14.3%,0.0%,2.12,0.0%
2024 Brisbane R32,L vs Djokovic,59.6%,35.7%,2.1%,1/0,2.36,11.1%,51.6%,37.5%,0.0%,2.25,18.2%,75.0%,33.3%,6.3%,2.54,0.0%
2024 Newport R32,L vs Mcdonald,72.9%,52.9%,4.2%,3/1,2.24,11.3%,71.2%,44.7%,3.0%,2.11,19.6%,92.0%,69.6%,8.0%,2.40,0.0%
2024 Queens Club QF,L vs Korda,74.5%,45.6%,4.7%,2/3,2.63,4.9%,66.1%,43.6%,0.0%,2.32,10.3%,90.9%,47.5%,11.4%,2.89,0.0%
2024 Australian Open R128,L vs Struff,62.7%,52.3%,5.1%,6/3,2.17,0.0%,54.2%,43.1%,4.7%,2.03,0.0%,80.3%,62.3%,6.1%,2.30,0.0%
2024 Brisbane QF,L vs Dimitrov,40.0%,50.0%,8.0%,3/1,2.37,35.0%,36.4%,58.3%,6.1%,2.31,39.1%,53.3%,37.5%,13.3%,2.44,29.4%
2024 Brisbane R16,W vs Machac,62.2%,48.2%,2.2%,1/1,2.15,0.0%,63.6%,37.1%,1.8%,2.09,0.0%,84.0%,66.7%,4.0%,2.25,0.0%
2024 Brisbane R32,W vs Kokkinakis,48.4%,63.3%,3.2%,2/0,2.36,2.3%,40.4%,57.9%,2.1%,2.57,0.0%,78.6%,72.7%,7.1%,2.17,4.2%
2023 US Open R16,L vs Tiafoe,47.7%,51.6%,9.2%,3/3,2.45,4.1%,30.6%,54.5%,8.3%,2.40,8.3%,76.9%,50.0%,11.5%,2.49,0.0%
2023 US Open R32,W vs Zhang,71.6%,60.4%,3.0%,1/3,2.23,8.0%,67.1%,56.6%,2.5%,2.14,14.9%,82.7%,65.1%,3.8%,2.33,0.0%
2023 Cary CH QF,L vs Walton,68.0%,41.2%,6.0%,3/0,2.12,2.4%,63.0%,29.4%,7.4%,2.17,4.2%,73.9%,52.9%,4.3%,2.06,0.0%
2023 Australian Open R64,L vs Tsitsipas,64.8%,37.0%,2.8%,2/0,1.94,7.0%,61.7%,34.5%,2.1%,1.98,12.0%,73.9%,41.2%,4.3%,1.89,0.0%
2022 Los Cabos R16,L vs Medvedev,67.3%,35.1%,5.5%,1/2,2.61,2.1%,56.8%,28.6%,2.7%,2.84,5.3%,88.9%,43.8%,11.1%,2.45,0.0%
Career (14 matches),,63.7%,49.7%,4.4%,62.0%,2.32,6.3%,58.1%,44.5%,3.1%,2.27,10.4%,80.1%,56.5%,7.3%,2.38,1.6%
