Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Australian Open R128,W vs Mannarino,1.11,1.70,31.6,2.2,2.2%,62.2%,6.8%,72.7%,52.6%,47.2%
2025 Miami R64,L vs Djokovic,0.96,0.37,43.0,2.0,6.3%,56.3%,0.0%,58.1%,15.4%,17.4%
2025 Brisbane R32,L vs Djokovic,0.92,0.44,37.3,2.0,6.9%,51.7%,20.0%,60.0%,16.0%,27.3%
2024 US Open R64,L vs Dimitrov,0.99,0.45,25.3,2.0,5.8%,50.0%,4.1%,51.0%,21.1%,24.1%
2024 US Open R128,W vs Davidovich Fokina,1.10,1.19,45.0,2.7,2.9%,55.7%,9.5%,61.9%,37.8%,52.1%
2024 Newport R32,L vs Mcdonald,0.96,0.85,73.3,14.6,4.1%,55.1%,0.0%,47.8%,38.8%,46.8%
2024 Wimbledon R128,L vs Cobolli,0.94,0.79,44.1,2.5,9.2%,67.1%,6.9%,56.9%,26.2%,37.7%
2024 Queen's Club QF,L vs Korda,0.93,0.85,68.5,4.2,4.3%,48.9%,4.8%,71.4%,30.9%,43.1%
2024 Brisbane QF,L vs Dimitrov,0.78,0.41,29.6,2.1,6.7%,50.0%,7.4%,59.3%,30.8%,16.7%
2024 Brisbane R32,W vs Kokkinakis,1.13,1.35,65.0,3.2,2.8%,77.8%,9.7%,67.7%,40.6%,23.3%
2023 US Open R16,L vs Tiafoe,1.04,0.62,32.0,2.4,0.0%,57.4%,0.0%,42.9%,35.3%,22.6%
2023 US Open R32,W vs Zhang,1.07,1.25,37.8,2.0,9.7%,54.8%,12.1%,67.2%,44.1%,47.7%
2023 US Open R64,W vs Fucsovics,1.17,1.97,23.7,2.1,2.5%,65.0%,2.6%,69.2%,52.6%,58.8%
2023 US Open R128,W vs Kotov,0.99,1.08,49.3,2.7,1.4%,58.1%,5.8%,60.9%,47.1%,41.8%
2023 Cary CH QF,L vs Walton,0.89,0.53,37.8,2.1,0.0%,50.0%,4.3%,56.5%,29.6%,26.1%
2023 Australian Open R64,L vs Tsitsipas,0.91,0.45,26.3,2.2,3.4%,48.3%,7.4%,48.1%,27.0%,23.5%
2022 US Open R128,L vs Nadal,0.99,0.67,33.4,3.3,8.3%,58.3%,3.7%,59.3%,30.8%,25.0%
2022 Los Cabos R16,L vs Medvedev,0.88,0.53,47.8,2.0,3.2%,61.3%,0.0%,60.0%,13.8%,34.6%
2019 M15 Kaltenkirchen R32,L vs Guttau,0.98,0.76,50.7,2.1,-,37.0%,-,50.0%,40.0%,48.4%
2019 M15 Casale Monferrato R32,L vs Meis,0.84,0.85,61.0,2.8,-,65.0%,-,54.1%,45.8%,34.2%
2026 (1 matches),,1.11,1.70,31.6,2.2,2.2%,62.2%,6.8%,72.7%,52.6%,47.2%
2025 (2 matches),,0.94,0.41,40.3,2.0,6.6%,54.1%,8.9%,58.9%,15.7%,22.2%
2024 (7 matches),,0.99,0.85,50.5,3.0,5.3%,58.1%,6.1%,58.8%,32.4%,39.0%
2023 (6 matches),,1.02,0.98,36.9,2.2,3.2%,56.4%,5.8%,58.9%,41.5%,39.5%
2022 (2 matches),,0.95,0.62,38.5,2.5,6.6%,59.3%,2.4%,59.5%,24.7%,28.4%
Career (36 matches),,1.00,0.92,49.3,2.6,3.1%,58.8%,4.4%,60.0%,37.4%,37.2%
