Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Australian Open R128,W vs Mannarino,4.3,4.8,3.6,54.8%,59.5%,76.5%,68.8%,45.5%,32.1%,8.0,6.4,9.0,8.7
2025 Miami R64,L vs Djokovic,4.3,5.3,3.1,41.3%,35.5%,33.3%,41.7%,51.9%,24.2%,-4.0,-4.7,-0.5,-0.7
2024 Brisbane R32,L vs Djokovic,3.9,4.5,3.3,43.5%,38.9%,35.7%,14.3%,56.2%,40.6%,-2.0,-3.0,0.0,0.0
2024 Newport R32,L vs Mcdonald,4.1,4.2,4.1,46.8%,34.0%,66.7%,64.7%,48.8%,28.4%,14.0,9.6,3.0,2.8
2024 Queens Club QF,L vs Korda,4.3,4.3,4.2,48.7%,50.0%,40.9%,38.9%,47.8%,47.4%,4.0,2.8,2.5,2.7
2024 Australian Open R128,L vs Struff,3.3,3.4,3.2,47.6%,55.1%,42.3%,46.7%,51.4%,15.5%,13.5,6.4,11.0,6.4
2024 Brisbane QF,L vs Dimitrov,3.3,3.4,3.2,40.0%,42.9%,44.4%,33.3%,60.9%,8.0%,5.0,6.6,-9.5,-20.7
2024 Brisbane R16,W vs Machac,3.4,3.6,3.1,53.0%,47.1%,44.4%,50.0%,46.3%,22.0%,23.5,21.6,-2.5,-2.4
2024 Brisbane R32,W vs Kokkinakis,3.1,3.5,2.6,54.3%,45.0%,62.5%,57.1%,63.0%,9.3%,15.0,16.5,-1.5,-3.1
2023 US Open R16,L vs Tiafoe,3.7,4.6,2.5,37.9%,51.4%,58.3%,25.0%,49.3%,10.6%,1.5,1.5,-1.5,-1.6
2023 US Open R32,W vs Zhang,4.2,4.3,4.0,50.7%,58.4%,40.0%,56.5%,52.3%,7.7%,16.0,7.1,6.5,3.4
2023 Cary CH QF,L vs Walton,4.8,4.0,5.6,42.6%,33.3%,44.4%,42.9%,50.5%,37.8%,-1.5,-1.9,1.0,1.8
2023 Australian Open R64,L vs Tsitsipas,4.2,4.9,3.7,32.4%,43.2%,50.0%,16.7%,52.1%,20.4%,-14.5,-13.3,-6.5,-7.9
2022 Los Cabos R16,L vs Medvedev,4.9,5.8,3.9,42.9%,35.0%,56.3%,41.2%,49.8%,52.1%,-1.5,-1.4,-1.5,-2.6
Career (14 matches),,3.9,4.2,3.6,46.7%,47.5%,49.8%,45.0%,50.9%,25.8%,5.5,4.6,0.7,0.8
