Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,4,Hard,11,7,4,63.6%,0,0,0,-,2023,2026,R16,11,1.07,5.2%,8.8%,62.2%,67.5%,36.2%,55.7%,47.4%,49.5%,45.9%
Roland Garros,4,Clay,6,2,4,33.3%,0,0,0,-,2022,2025,R128,6,0.97,3.3%,6.2%,71.8%,62.3%,40.9%,56.3%,42.3%,58.6%,50.0%
Wimbledon,4,Grass,8,4,4,50.0%,4,3,1,75.0%,2022,2025,R128,8,1.07,3.7%,6.7%,59.0%,68.1%,48.3%,60.0%,43.0%,56.7%,39.0%
US Open,4,Hard,8,4,4,50.0%,0,0,0,-,2022,2025,R64,8,0.93,4.1%,9.7%,54.4%,65.3%,39.6%,53.5%,43.4%,41.5%,40.6%
Miami,6,Hard,15,9,6,60.0%,3,0,3,0.0%,2021,2026,R16,15,1.12,3.9%,6.1%,61.8%,68.5%,43.0%,58.8%,46.0%,57.4%,49.6%
Indian Wells,4,Hard,7,3,4,42.9%,2,1,1,50.0%,2022,2026,R64,7,0.95,3.0%,11.5%,58.3%,67.5%,37.9%,55.1%,42.8%,50.8%,40.3%
Chennai,2,Hard,7,6,1,85.7%,0,0,0,-,2022,2025,W,7,1.16,2.7%,7.1%,57.7%,70.5%,42.4%,58.6%,48.1%,61.0%,50.7%
Guangzhou,3,Hard,3,0,3,0.0%,2,0,2,0.0%,2023,2025,R32,3,0.86,6.0%,6.9%,57.8%,66.7%,35.9%,53.7%,40.0%,56.3%,40.0%
Ningbo,2,Hard,5,3,2,60.0%,0,0,0,-,2023,2025,SF,5,0.92,3.7%,7.6%,59.2%,66.0%,41.0%,55.8%,40.8%,64.4%,60.9%
Beijing,3,Hard,4,1,3,25.0%,1,1,0,100.0%,2023,2025,R32,4,0.95,3.4%,7.5%,58.8%,67.1%,36.4%,54.4%,43.4%,54.8%,29.8%
