Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,63,30,33,47.6%,72-76,48.6%,682-683,50.0%,1-9,10.0%,63,63.9%,36.4%,4.0%,6.8%,60.8%,65.0%,40.4%,55.4%,44.4%,50.0%,0.99
Clay,20,6,14,30.0%,15-32,31.9%,193-248,43.8%,0-5,0.0%,20,48.2%,40.6%,2.2%,8.9%,62.7%,60.1%,33.5%,50.1%,45.4%,47.8%,0.91
Grass,7,3,4,42.9%,7-7,50.0%,64-67,48.9%,2-0,100.0%,7,69.1%,25.4%,3.4%,7.4%,62.9%,67.3%,42.3%,58.1%,39.3%,49.3%,0.94
Grand Slams,13,5,8,38.5%,14-16,46.7%,127-142,47.2%,1-0,100.0%,13,58.0%,33.8%,4.5%,9.4%,60.4%,64.6%,36.0%,53.3%,43.3%,48.4%,0.93
Premiers,13,6,7,46.2%,12-17,41.4%,121-136,47.1%,0-2,0.0%,13,59.5%,36.2%,3.9%,6.3%,65.9%,61.5%,39.4%,54.0%,43.4%,48.8%,0.94
Internationals,42,20,22,47.6%,47-51,48.0%,458-460,49.9%,2-6,25.0%,42,64.4%,35.8%,3.5%,5.8%,61.0%,65.1%,41.2%,55.8%,44.2%,50.2%,1.00
Finals,1,1,0,100.0%,2-1,66.7%,16-13,55.2%,0-0,-,1,86.7%,21.4%,1.0%,2.9%,62.1%,73.4%,46.2%,63.1%,35.4%,51.1%,0.96
Semi-finals,2,1,1,50.0%,2-3,40.0%,22-25,46.8%,0-0,-,2,54.2%,39.1%,2.6%,7.9%,58.2%,62.7%,34.2%,50.8%,46.4%,48.8%,0.94
Quarter-finals,6,2,4,33.3%,4-8,33.3%,49-59,45.4%,0-1,0.0%,6,61.1%,30.2%,3.8%,7.4%,63.4%,62.8%,40.3%,54.6%,39.6%,47.2%,0.87
vs Righties,71,30,41,42.3%,71-92,43.6%,721-789,47.7%,2-11,15.4%,71,60.3%,35.8%,3.5%,7.7%,61.9%,64.0%,38.5%,54.2%,43.9%,49.1%,0.96
vs Lefties,14,6,8,42.9%,16-18,47.1%,162-160,50.3%,1-3,25.0%,14,63.0%,37.2%,3.6%,5.2%,61.1%,64.1%,41.4%,55.3%,44.5%,50.2%,1.00
vs Top 10,5,0,5,0.0%,0-10,0.0%,23-60,27.7%,0-0,-,5,42.9%,12.2%,2.6%,7.8%,58.7%,56.3%,37.8%,48.7%,34.9%,41.9%,0.68
