Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Australian Open Q3,W vs Lee,47% (7/15),57% (4/7),1/2,33% (5/15),60% (3/5),1/2,0/1,0/0,0/1,0/0
2025 Chennai R32,W vs Lew Yan Foon,63% (5/8),100% (5/5),1/1,38% (3/8),67% (2/3),5/5,2/2,0/0,1/1,0/0
2025 Roland Garros Q1,L vs Klimovicova,20% (2/10),0% (0/2),0/2,40% (4/10),50% (2/4),0/0,0/0,2/2,0/0,1/1
2025 Rouen R16,L vs Danilovic,54% (7/13),71% (5/7),3/6,50% (7/14),0% (0/7),3/5,1/1,0/1,0/0,0/1
2025 Miami R32,L vs Linette,45% (5/11),40% (2/5),0/4,45% (5/11),20% (1/5),0/2,0/0,2/2,0/0,1/1
2025 Miami Q2,W vs Siegemund,57% (4/7),100% (4/4),0/0,25% (2/8),100% (2/2),4/4,2/2,0/0,1/1,0/0
2023 Guangzhou R32,L vs Tauson,30% (3/10),67% (2/3),0/4,40% (4/10),0% (0/4),1/2,0/0,1/1,0/0,1/1
2023 US Open R128,L vs Collins,0% (0/7),- (0/0),0/5,71% (5/7),0% (0/5),0/0,0/0,1/1,0/0,0/0
2023 Birmingham QF,L vs Krejcikova,0% (0/9),- (0/0),0/3,50% (4/8),25% (1/4),0/0,0/0,2/2,0/0,1/1
2023 Roland Garros R128,L vs Pavlyuchenkova,25% (2/8),100% (2/2),1/6,75% (6/8),0% (0/6),1/2,0/0,1/1,0/0,0/0
2023 Charleston R64,W vs Teichmann,67% (8/12),100% (8/8),4/5,46% (6/13),0% (0/6),6/7,1/2,0/1,1/1,0/0
2023 Australian Open R16,L vs Vekic,42% (5/12),80% (4/5),1/5,50% (6/12),17% (1/6),2/4,1/1,1/1,0/0,0/0
2023 Australian Open R32,W vs Vondrousova,43% (6/14),100% (6/6),1/6,53% (8/15),25% (2/8),3/5,1/1,0/0,1/1,0/0
2023 Auckland R32,L vs Raducanu,36% (5/14),60% (3/5),1/5,50% (7/14),29% (2/7),1/2,0/0,2/2,0/0,1/1
2022 Guadalajara 2 R64,L vs Stephens,14% (1/7),0% (0/1),0/5,71% (5/7),0% (0/5),0/0,0/0,1/1,0/0,1/1
2022 Seoul R32,L vs Wickmayer,33% (3/9),67% (2/3),2/5,63% (5/8),0% (0/5),0/2,0/0,1/1,0/0,1/1
2022 Chennai F,W vs Linette,29% (4/14),75% (3/4),0/2,40% (6/15),67% (4/6),3/3,2/2,0/0,1/1,0/0
2022 Chennai R16,W vs Peterson,56% (5/9),80% (4/5),0/1,11% (1/9),0% (0/1),4/4,2/2,0/0,1/1,0/0
2022 US Open R64,L vs Muguruza,38% (3/8),33% (1/3),0/5,63% (5/8),0% (0/5),1/1,0/0,0/0,0/0,0/0
2022 US Open R128,W vs Wang,56% (5/9),100% (5/5),3/3,50% (5/10),40% (2/5),3/5,2/2,0/0,1/1,0/0
2026 (1 matches),,46.7%,57.1%,50.0%,33.3%,60.0%,50.0%,0.0%,-,0.0%,-
2025 (5 matches),,46.9%,69.6%,30.8%,41.2%,33.3%,75.0%,100.0%,80.0%,100.0%,66.7%
2023 (8 matches),,33.7%,86.2%,20.5%,52.9%,13.0%,63.6%,75.0%,88.9%,100.0%,100.0%
2022 (11 matches),,38.3%,78.0%,22.9%,44.1%,24.5%,76.7%,90.9%,75.0%,100.0%,75.0%
2021 (1 matches),,66.7%,100.0%,33.3%,44.4%,25.0%,75.0%,-,-,-,-
Career (27 matches),,40.2%,75.7%,22.9%,46.6%,24.2%,70.7%,85.7%,82.6%,90.0%,81.8%
