Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Indian Wells R32,W vs Andreeva,71.3%,57.3%,4.3%,2/3,2.15,5.7%,77.2%,55.7%,5.1%,2.10,7.8%,80.8%,61.9%,3.8%,2.27,0.0%
2025 Wuhan QF,L vs Pegula,74.6%,42.0%,0.0%,0/0,2.49,3.9%,75.6%,29.4%,0.0%,2.56,6.1%,76.2%,68.8%,0.0%,2.36,0.0%
2025 Seoul SF,L vs Alexandrova,82.1%,47.3%,9.0%,4/2,2.73,0.0%,82.1%,62.5%,12.8%,2.72,0.0%,92.0%,26.1%,4.0%,2.74,0.0%
2025 s Hertogenbosch R32,L vs Blinkova,76.6%,50.0%,19.1%,3/6,2.32,2.5%,73.3%,54.5%,10.0%,2.27,3.8%,87.5%,42.9%,37.5%,2.41,0.0%
2025 Linz R32,L vs Avanesyan,82.4%,33.3%,5.9%,1/2,2.55,2.5%,78.8%,26.9%,6.1%,2.61,4.2%,94.1%,43.8%,5.9%,2.45,0.0%
2025 Australian Open R128,L vs Swiatek,74.5%,41.5%,5.5%,2/1,2.83,7.1%,69.2%,29.6%,2.6%,3.02,3.6%,87.5%,64.3%,12.5%,2.44,14.3%
2024 Wuhan R32,L vs Sabalenka,69.8%,45.5%,3.2%,1/1,2.79,6.0%,70.5%,48.4%,0.0%,2.77,7.9%,81.3%,38.5%,12.5%,2.85,0.0%
2024 Cleveland R32,W vs Ishii,73.2%,54.9%,0.9%,1/0,2.59,1.3%,72.5%,58.0%,0.0%,2.56,2.0%,84.2%,50.0%,2.6%,2.66,0.0%
2024 Berlin R32,W vs Navarro,80.0%,51.9%,0.0%,0/0,2.17,9.4%,79.6%,48.7%,0.0%,2.13,12.0%,81.3%,61.5%,0.0%,2.34,0.0%
2024 Strasbourg R16,L vs Collins,77.6%,28.9%,10.2%,0/5,2.32,3.3%,76.7%,30.4%,6.7%,2.51,6.3%,88.2%,26.7%,17.6%,2.10,0.0%
2023 Nanchang F,W vs Bouzkova,87.3%,49.1%,0.8%,1/0,2.28,2.1%,88.1%,49.4%,0.0%,2.28,2.9%,87.5%,47.6%,4.2%,2.28,0.0%
2023 Hong Kong F,L vs Fernandez,76.6%,52.9%,3.6%,1/3,2.46,3.1%,77.3%,51.7%,2.7%,2.68,2.4%,84.4%,55.6%,6.3%,2.09,4.2%
2023 Bad Homburg F,W vs Bronzetti,82.0%,48.0%,1.6%,1/0,2.88,0.0%,89.5%,50.0%,0.0%,2.89,0.0%,84.2%,43.8%,5.3%,2.85,0.0%
2023 Roland Garros R128,L vs Stearns,81.2%,50.0%,7.2%,5/0,2.50,2.1%,90.2%,50.0%,5.9%,2.44,2.9%,62.5%,50.0%,12.5%,2.65,0.0%
2023 Australian Open R128,L vs Gauff,78.7%,41.7%,0.0%,0/0,1.88,2.9%,74.4%,31.3%,0.0%,1.86,4.8%,94.1%,62.5%,0.0%,1.90,0.0%
2022 BJK Cup Finals RR,W vs Gauff,78.0%,63.0%,1.7%,0/1,2.50,2.3%,84.2%,59.4%,0.0%,2.51,3.6%,77.8%,71.4%,5.6%,2.47,0.0%
2022 Portoroz F,W vs Rybakina,74.4%,49.5%,2.4%,3/0,2.98,3.7%,70.0%,51.0%,0.0%,3.00,5.6%,89.8%,47.7%,6.1%,2.93,0.0%
2022 Portoroz R16,W vs Burrage,73.9%,68.6%,4.3%,3/0,1.99,9.4%,75.6%,64.7%,2.2%,1.88,14.3%,85.0%,76.5%,10.0%,2.22,0.0%
2022 Wimbledon R128,L vs Chwalinska,81.5%,34.1%,0.0%,0/0,2.35,10.0%,84.2%,40.6%,0.0%,2.39,10.0%,92.3%,16.7%,0.0%,2.21,10.0%
2022 Bad Homburg R32,L vs Halep,69.8%,53.7%,9.4%,4/5,2.57,1.2%,67.2%,41.0%,12.1%,2.50,2.0%,93.3%,71.4%,6.7%,2.67,0.0%
Last 52 Weeks (4 matches),,75.3%,50.2%,6.8%,45.0%,2.38,3.5%,77.2%,51.0%,6.2%,2.36,5.0%,84.1%,48.6%,9.1%,2.43,0.0%
Career (56 matches),,76.6%,51.1%,4.4%,48.4%,2.50,5.2%,77.5%,49.6%,3.2%,2.47,7.1%,85.7%,54.2%,7.6%,2.55,1.4%
