Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Indian Wells R32,W vs Andreeva,4.8,5.3,4.3,51.4%,49.3%,55.8%,53.6%,47.7%,12.3%,7.5,5.5,7.0,3.2
2025 Wuhan QF,L vs Pegula,4.9,5.3,4.5,39.0%,44.4%,41.7%,57.1%,50.9%,4.9%,-7.5,-5.6,-7.0,-5.3
2025 Seoul SF,L vs Alexandrova,4.3,3.9,4.7,53.4%,31.7%,62.5%,22.2%,46.8%,10.5%,1.0,1.0,-2.0,-1.6
2025 s Hertogenbosch R32,L vs Blinkova,3.4,2.8,4.2,35.0%,50.0%,45.5%,0.0%,52.4%,10.0%,1.0,1.7,5.0,9.3
2025 Linz R32,L vs Avanesyan,4.2,4.6,3.9,38.6%,38.7%,50.0%,50.0%,48.4%,17.7%,-3.5,-4.2,-5.5,-7.1
2025 Australian Open R128,L vs Swiatek,3.9,3.4,4.4,44.8%,33.3%,43.8%,60.0%,53.6%,3.6%,-1.0,-1.2,6.5,8.1
2024 Wuhan R32,L vs Sabalenka,3.3,3.4,3.2,46.3%,44.2%,50.0%,20.0%,50.5%,10.0%,-3.5,-4.7,-2.0,-2.5
2024 Cleveland R32,W vs Ishii,4.0,3.8,4.2,54.8%,48.0%,50.0%,58.8%,49.7%,10.8%,6.0,3.6,7.0,4.1
2024 Berlin R32,W vs Navarro,4.0,3.5,4.4,54.2%,52.2%,50.0%,77.8%,59.3%,9.6%,3.5,3.3,6.0,8.3
2024 Strasbourg R16,L vs Collins,3.6,3.1,4.0,40.0%,29.2%,12.5%,66.7%,50.0%,28.4%,-5.5,-9.0,1.5,3.1
2023 Nanchang F,W vs Bouzkova,8.5,8.7,8.3,41.2%,44.2%,53.5%,52.8%,55.0%,6.9%,1.0,0.2,27.5,7.2
2023 Hong Kong F,L vs Fernandez,4.0,4.3,3.7,52.6%,45.8%,56.5%,35.7%,48.5%,2.8%,6.5,4.5,20.0,11.9
2023 Bad Homburg F,W vs Bronzetti,4.2,3.9,4.5,48.4%,45.9%,47.1%,81.8%,54.1%,9.3%,4.5,4.5,-1.0,-1.1
2023 Roland Garros R128,L vs Stearns,3.7,3.2,4.2,45.2%,43.2%,33.3%,50.0%,59.6%,8.5%,-4.5,-12.5,2.0,2.7
2023 Australian Open R128,L vs Gauff,4.9,4.8,5.0,42.6%,39.3%,22.2%,76.9%,43.6%,2.3%,-0.5,-0.6,1.5,1.3
2022 BJK Cup Finals RR,W vs Gauff,4.6,5.4,3.8,55.2%,67.6%,60.0%,72.7%,56.8%,11.9%,4.0,3.6,17.5,20.1
2022 Portoroz F,W vs Rybakina,4.4,4.9,4.0,48.7%,50.0%,51.4%,59.1%,53.7%,7.0%,13.0,6.5,6.0,3.2
2022 Portoroz R16,W vs Burrage,4.4,3.9,4.8,56.5%,70.0%,45.5%,55.6%,58.9%,16.3%,11.5,12.1,8.5,11.0
2022 Wimbledon R128,L vs Chwalinska,6.6,7.1,6.1,47.4%,40.0%,40.7%,39.3%,54.3%,10.8%,-5.0,-4.2,-5.5,-4.3
2022 Bad Homburg R32,L vs Halep,4.2,4.6,3.7,48.5%,45.5%,54.8%,25.0%,42.0%,5.2%,3.0,2.9,16.5,9.1
Last 52 Weeks (4 matches),,4.5,4.5,4.4,46.1%,44.2%,52.9%,47.2%,48.8%,9.9%,0.5,0.5,0.8,0.6
Career (56 matches),,4.5,4.5,4.4,47.3%,47.7%,51.0%,52.8%,50.6%,8.4%,0.1,0.1,6.2,4.8
