Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Indian Wells R32,W vs Andreeva,1.04,1.12,85.8,10.6,0.0%,47.7%,0.0%,60.3%,45.8%,53.6%
2025 Wuhan QF,L vs Pegula,1.06,0.74,59.5,4.0,2.9%,51.4%,0.0%,54.8%,28.6%,37.5%
2025 Seoul SF,L vs Alexandrova,0.91,0.79,58.1,2.0,0.0%,52.5%,0.0%,47.5%,38.2%,48.5%
2025 s Hertogenbosch R32,L vs Blinkova,0.91,0.60,37.5,2.1,3.6%,39.3%,0.0%,38.5%,28.0%,54.5%
2025 Linz R32,L vs Avanesyan,0.89,0.53,36.5,2.1,3.4%,48.3%,3.8%,53.8%,26.9%,32.0%
2025 Australian Open R128,L vs Swiatek,0.97,0.64,48.9,2.0,3.3%,50.0%,0.0%,55.6%,32.1%,29.6%
2024 Wuhan R32,L vs Sabalenka,0.98,0.74,63.5,2.3,7.9%,50.0%,0.0%,54.1%,37.5%,35.5%
2024 US Open R128,L vs Keys,0.95,0.59,43.8,2.4,0.0%,53.1%,0.0%,46.7%,20.0%,43.5%
2024 Cleveland R32,W vs Ishii,0.98,1.12,86.4,41.8,6.6%,62.3%,8.8%,59.6%,43.1%,46.3%
2024 Wimbledon R64,L vs Putintseva,1.14,0.72,57.0,2.2,0.0%,53.1%,3.3%,56.7%,30.6%,26.5%
2024 Wimbledon R128,W vs Stakusic,1.00,1.34,55.1,2.5,6.1%,51.5%,16.1%,77.4%,49.1%,47.1%
2024 Berlin R32,W vs Navarro,1.23,1.75,42.6,2.0,6.9%,65.5%,0.0%,75.0%,50.0%,35.5%
2024 Strasbourg R16,L vs Collins,0.95,0.47,36.0,2.2,0.0%,36.4%,10.5%,57.9%,26.9%,26.1%
2023 Nanchang F,W vs Bouzkova,1.18,1.08,86.6,41.8,0.0%,50.0%,0.0%,54.7%,46.9%,40.3%
2023 Hong Kong F,L vs Fernandez,0.85,0.89,79.1,4.3,14.9%,55.3%,0.0%,60.5%,46.6%,41.5%
2023 US Open R128,L vs Kalinskaya,0.97,0.70,48.4,3.0,0.0%,45.2%,3.6%,42.9%,48.1%,30.4%
2023 Wimbledon R64,L vs Tsurenko,1.02,0.76,52.8,2.4,0.0%,43.3%,0.0%,37.9%,39.4%,50.0%
2023 Wimbledon R128,W vs Zheng,1.08,1.25,56.7,2.6,0.0%,61.8%,3.4%,48.3%,46.2%,56.8%
2023 Bad Homburg F,W vs Bronzetti,1.33,1.34,53.8,2.2,2.9%,47.1%,8.8%,61.8%,32.3%,60.0%
2023 Roland Garros R128,L vs Stearns,1.07,0.83,69.7,3.2,0.0%,38.9%,6.1%,48.5%,42.9%,44.1%
2026 (1 matches),,1.04,1.12,85.8,10.6,0.0%,47.7%,0.0%,60.3%,45.8%,53.6%
2025 (5 matches),,0.95,0.67,49.4,2.3,2.5%,48.8%,0.7%,50.0%,31.1%,40.3%
2024 (7 matches),,1.03,0.94,59.3,2.6,4.5%,54.7%,5.7%,60.5%,39.0%,38.9%
2023 (8 matches),,1.06,0.94,66.6,3.0,3.1%,49.0%,2.6%,52.6%,42.5%,45.2%
2022 (9 matches),,1.01,1.04,66.2,3.5,1.5%,57.1%,2.2%,57.1%,42.3%,46.1%
Career (270 matches),,1.01,1.00,60.2,2.9,3.5%,55.8%,2.7%,55.5%,42.3%,45.7%
