Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,13,Hard,20,7,13,35.0%,2,1,1,50.0%,2014,2026,R64,20,0.93,3.6%,5.8%,61.6%,61.1%,40.7%,53.3%,43.2%,55.0%,43.8%
Roland Garros,12,Clay,27,15,12,55.6%,13,7,6,53.8%,2014,2025,R16,24,0.99,1.4%,5.6%,63.6%,59.7%,45.1%,54.4%,45.2%,48.0%,47.3%
Wimbledon,10,Grass,20,10,10,50.0%,2,0,2,0.0%,2015,2025,R32,20,0.99,4.6%,6.7%,58.5%,66.4%,46.4%,58.1%,41.6%,53.9%,41.2%
US Open,12,Hard,19,7,12,36.8%,5,3,2,60.0%,2014,2025,R32,19,0.90,2.6%,8.5%,60.3%,61.1%,41.8%,53.4%,41.7%,48.9%,41.3%
Olympics,1,,1,0,1,0.0%,1,0,1,0.0%,2024,2024,R64,1,1.00,0.0%,3.8%,92.3%,54.2%,50.0%,53.8%,46.2%,0.0%,33.3%
Fed Cup,3,,6,4,2,66.7%,1,1,0,100.0%,2017,2019,,6,1.01,4.8%,5.0%,57.1%,64.7%,42.8%,55.3%,45.0%,56.6%,57.5%
Miami,12,Hard,19,7,12,36.8%,4,1,3,25.0%,2013,2026,R32,19,0.97,2.8%,6.3%,58.0%,64.0%,43.6%,55.5%,43.3%,50.0%,44.1%
Indian Wells,11,Hard,26,15,11,57.7%,7,5,2,71.4%,2015,2026,R16,26,1.00,2.4%,7.4%,61.8%,61.1%,42.6%,54.1%,45.9%,54.9%,42.2%
Dubai,10,Hard,23,12,11,52.2%,3,2,1,66.7%,2015,2026,R16,21,1.05,3.0%,7.4%,61.0%,63.8%,48.5%,57.8%,44.4%,56.3%,42.3%
Doha,8,Hard,15,7,8,46.7%,0,0,0,-,2016,2026,R16,15,1.03,2.3%,5.9%,64.3%,62.2%,39.9%,54.3%,47.1%,52.0%,51.2%
Adelaide,3,Hard,10,6,4,60.0%,1,1,0,100.0%,2024,2026,R16,10,1.13,2.3%,6.8%,62.0%,64.4%,47.3%,57.9%,47.5%,64.0%,46.6%
Wuhan,6,Hard,21,15,6,71.4%,5,5,0,100.0%,2016,2025,QF,21,1.12,4.2%,5.5%,61.8%,65.6%,46.7%,58.4%,46.5%,59.2%,51.8%
