Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Porto R32,L vs Da Silva Fick,54% (7/13),57% (4/7),2/5,69% (9/13),22% (2/9),2/4,1/1,0/2,0/0,0/1
2019 W15 Madrid R32,W vs Mikulskyte,86% (6/7),100% (6/6),1/1,14% (1/7),0% (0/1),6/6,2/2,0/0,1/1,0/0
2019 W25 Hong Kong R32,L vs Muramatsu,20% (3/15),67% (2/3),1/3,47% (7/15),29% (2/7),1/1,0/0,0/3,0/0,0/1
2019 W25 Goyang QF,L vs Elie,50% (5/10),80% (4/5),2/5,78% (7/9),14% (1/7),1/3,0/0,1/2,0/0,1/1
2019 W25 Namangan R32,L vs Savinykh,47% (7/15),71% (5/7),1/4,47% (7/15),14% (1/7),1/5,1/1,0/2,0/0,0/1
2019 W25 Calvi R32,L vs Gervais,14% (1/7),0% (0/1),0/5,83% (5/6),0% (0/5),0/0,0/0,0/0,0/0,0/0
2019 W15 Sharm El Sheikh R16,L vs Maluniakova,44% (4/9),25% (1/4),0/3,50% (4/8),0% (0/4),1/1,0/0,1/2,0/0,1/1
2019 W15 Sharm El Sheikh R32,W vs Chamarthi,75% (6/8),100% (6/6),0/1,29% (2/7),50% (1/2),4/5,1/1,0/0,0/0,0/0
2019 W15 Sharm El Sheikh SF,L vs Gilchrist,57% (8/14),88% (7/8),3/8,57% (8/14),0% (0/8),4/7,1/4,1/1,0/0,0/0
2019 W15 Sharm El Sheikh QF,W vs Kulikova,75% (6/8),100% (6/6),2/2,50% (4/8),50% (2/4),6/6,2/2,0/0,1/1,0/0
2019 W15 Sharm El Sheikh R32,W vs Kwong,54% (7/13),86% (6/7),2/4,36% (5/14),0% (0/5),4/6,2/2,0/1,1/1,0/0
2019 W15 Sharm El Sheikh QF,L vs Vdovenco,36% (5/14),80% (4/5),3/6,57% (8/14),25% (2/8),3/4,1/1,0/0,0/0,0/0
2019 W15 Sharm El Sheikh R16,W vs Pribylova,63% (5/8),60% (3/5),0/0,33% (3/9),100% (3/3),2/2,1/1,0/0,1/1,0/0
2019 W15 Sharm El Sheikh R32,W vs Liu,86% (6/7),100% (6/6),1/1,57% (4/7),75% (3/4),4/5,1/1,0/0,1/1,0/0
2019 W15 Sharm El Sheikh R32,L vs Vlckova,43% (6/14),83% (5/6),1/4,54% (7/13),29% (2/7),2/4,0/0,1/2,0/0,0/0
2019 W25 Hong Kong QF,L vs Buyukakcay,18% (2/11),50% (1/2),0/3,40% (4/10),25% (1/4),0/1,0/0,0/0,0/0,0/0
2019 W25 Hong Kong R16,W vs Jaksic,88% (7/8),86% (6/7),1/2,38% (3/8),33% (1/3),3/4,0/0,0/0,0/0,0/0
2019 W25 Hong Kong R32,W vs Sutjiadi,39% (7/18),86% (6/7),1/5,39% (7/18),14% (1/7),3/4,0/1,0/0,0/0,0/0
2019 W25 Hong Kong R32,L vs Ozaki,29% (4/14),75% (3/4),0/5,54% (7/13),14% (1/7),1/3,1/1,2/3,0/0,2/2
2017 Sharm El Sheikh $15K R32,L vs So,64% (7/11),86% (6/7),3/6,73% (8/11),0% (0/8),1/6,0/1,0/2,0/0,0/1
2019 (19 matches),,47.9%,79.4%,31.3%,49.0%,22.5%,67.6%,77.8%,33.3%,100.0%,57.1%
2017 (39 matches),,58.1%,82.5%,46.4%,50.5%,17.9%,53.3%,52.5%,53.8%,47.4%,36.4%
2016 (34 matches),,60.3%,83.9%,44.1%,48.9%,21.6%,64.4%,73.5%,62.5%,72.2%,42.9%
2015 (22 matches),,54.8%,80.9%,37.5%,43.3%,29.7%,67.0%,76.0%,61.5%,100.0%,100.0%
2014 (5 matches),,57.1%,80.6%,40.9%,55.4%,25.0%,51.9%,57.1%,62.5%,66.7%,75.0%
Career (125 matches),,56.6%,81.9%,42.6%,49.5%,21.3%,60.5%,66.4%,51.4%,72.4%,48.6%
