Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,6,3,3,50.0%,6-6,50.0%,55-55,50.0%,0-0,-,6,57.8%,34.8%,1.7%,9.6%,61.5%,56.4%,48.2%,53.3%,43.4%,48.2%,0.93,QF (W15 Hurghada)
2025,27,13,14,48.1%,31-33,48.4%,286-290,49.7%,1-3,25.0%,27,59.9%,40.3%,3.0%,7.5%,64.9%,61.2%,41.0%,54.1%,46.1%,50.2%,1.01,QF (4x)
2024,58,34,24,58.6%,79-53,59.8%,637-535,54.4%,7-3,70.0%,0,,,,,,,,,,,,W (W15 Estepona)
2023,42,21,21,50.0%,53-46,53.5%,465-425,52.2%,3-4,42.9%,0,,,,,,,,,,,,SF (2x)
2022,54,29,25,53.7%,66-61,52.0%,574-572,50.1%,7-2,77.8%,1,37.5%,22.2%,1.9%,9.4%,62.3%,45.5%,45.0%,45.3%,32.6%,39.4%,0.60,F (3x)
2021,37,16,21,43.2%,37-45,45.1%,345-371,48.2%,3-1,75.0%,0,,,,,,,,,,,,F (W15 Solarino)
2020,19,10,9,52.6%,22-21,51.2%,205-196,51.1%,1-2,33.3%,0,,,,,,,,,,,,QF (3x)
2019,50,25,25,50.0%,60-59,50.4%,549-530,50.9%,4-5,44.4%,0,,,,,,,,,,,,SF (3x)
2018,41,24,17,58.5%,54-39,58.1%,450-397,53.1%,6-1,85.7%,0,,,,,,,,,,,,W (2x)
2017,48,32,16,66.7%,68-42,61.8%,574-465,55.2%,4-7,36.4%,0,,,,,,,,,,,,W (3x)
2016,56,35,21,62.5%,78-49,61.4%,630-518,54.9%,6-8,42.9%,0,,,,,,,,,,,,W (2x)
2015,49,31,18,63.3%,70-41,63.1%,553-437,55.9%,4-5,44.4%,0,,,,,,,,,,,,W (2x)
2014,23,13,10,56.5%,27-24,52.9%,237-236,50.1%,3-2,60.0%,0,,,,,,,,,,,,SF (3x)
2013,16,7,9,43.8%,18-20,47.4%,175-174,50.1%,2-1,66.7%,0,,,,,,,,,,,,QF (2x)
2012,6,2,4,33.3%,5-7,41.7%,40-61,39.6%,1-0,100.0%,0,,,,,,,,,,,,QF (Linkoping 10K)
Career,532,295,237,55.5%,674-546,55.2%,5775-5262,52.3%,52-44,54.2%,34,59.1%,39.0%,2.8%,7.8%,64.4%,60.2%,42.1%,53.8%,45.5%,49.7%,0.98,
