Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 US Open R128,L vs Andreescu,18% (2/11),100% (2/2),0/6,64% (7/11),14% (1/7),1/2,1/1,0/0,0/0,0/0
2022 Wimbledon R16,L vs Anisimova,13% (1/8),0% (0/1),0/3,67% (6/9),33% (2/6),0/0,0/0,1/2,0/0,0/1
2022 Wimbledon R32,W vs Boulter,86% (6/7),83% (5/6),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,0/0,0/0
2022 Wimbledon R64,W vs Sorribes Tormo,67% (6/9),83% (5/6),2/3,40% (4/10),25% (1/4),4/5,2/2,0/0,1/1,0/0
2022 Strasbourg R32,W vs Stosur,86% (6/7),100% (6/6),2/2,63% (5/8),60% (3/5),4/5,1/2,0/0,1/1,0/0
2021 Gdynia R32,L vs Anshba,44% (4/9),50% (2/4),1/5,67% (6/9),17% (1/6),2/2,0/0,0/0,0/0,0/0
2021 Roland Garros R64,L vs Vondrousova,13% (1/8),0% (0/1),0/3,63% (5/8),20% (1/5),0/0,0/0,1/2,0/0,1/1
2021 Roland Garros R128,W vs Cornet,70% (7/10),100% (7/7),3/5,60% (6/10),17% (1/6),3/5,0/1,0/0,0/0,0/0
2021 Bogota SF,L vs Osorio,29% (2/7),100% (2/2),2/5,100% (8/8),13% (1/8),1/2,0/0,0/2,0/0,0/1
2020 Roland Garros R128,L vs Kasatkina,43% (3/7),67% (2/3),2/6,88% (7/8),0% (0/7),0/2,0/0,0/1,0/0,0/1
2019 Roland Garros R128,L vs Anisimova,13% (1/8),100% (1/1),0/4,63% (5/8),0% (0/5),0/1,0/0,1/2,0/0,1/1
2019 Strasbourg R32,L vs Zheng,50% (6/12),67% (4/6),1/4,42% (5/12),20% (1/5),2/4,0/1,1/1,0/0,1/1
2019 W80 Cagnes Sur Mer R32,L vs Martincova,50% (4/8),25% (1/4),0/4,100% (8/8),38% (3/8),0/1,0/0,1/2,0/0,0/0
2019 W25 Calvi R32,W vs Schmidt,86% (6/7),83% (5/6),1/1,38% (3/8),67% (2/3),4/5,2/2,0/0,1/1,0/0
2019 W60 Shenzhen R32,L vs Ma,60% (6/10),33% (2/6),0/4,55% (6/11),17% (1/6),2/2,1/1,0/1,0/0,0/1
2019 W25 Glasgow R16,L vs Bolkvadze,47% (7/15),71% (5/7),2/4,53% (8/15),50% (4/8),3/4,0/0,0/0,0/0,0/0
2019 W25 Glasgow R32,W vs Zimmermann,88% (7/8),71% (5/7),1/2,56% (5/9),60% (3/5),4/5,2/3,0/0,1/1,0/0
2019 W60 Shrewsbury SF,L vs Wickmayer,45% (5/11),80% (4/5),2/4,55% (6/11),0% (0/6),1/4,0/0,1/3,0/0,0/1
2019 W60 Shrewsbury QF,W vs Smitkova,100% (7/7),86% (6/7),0/0,0% (0/6),- (0/0),4/4,0/0,0/0,0/0,0/0
2019 W60 Shrewsbury R16,W vs Schoofs,88% (7/8),86% (6/7),2/3,67% (6/9),50% (3/6),4/5,1/1,0/0,1/1,0/0
2022 (5 matches),,50.0%,85.7%,28.6%,48.9%,31.8%,81.3%,83.3%,50.0%,100.0%,0.0%
2021 (4 matches),,41.2%,78.6%,33.3%,71.4%,16.0%,66.7%,0.0%,25.0%,-,50.0%
2020 (1 matches),,42.9%,66.7%,33.3%,87.5%,0.0%,0.0%,-,0.0%,-,0.0%
2019 (16 matches),,56.1%,72.3%,33.3%,46.7%,27.1%,69.8%,76.9%,45.5%,100.0%,60.0%
2018 (1 matches),,25.0%,0.0%,0.0%,50.0%,0.0%,-,-,0.0%,-,-
Career (121 matches),,52.1%,80.8%,38.0%,52.4%,21.5%,64.7%,70.1%,44.7%,78.6%,35.1%
