Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2022 US Open R128,L vs Andreescu,3.8,3.4,4.2,39.2%,35.7%,40.0%,44.4%,43.3%,11.8%,-6.0,-7.6,-8.0,-8.6
2022 Wimbledon R16,L vs Anisimova,3.6,3.4,3.9,51.9%,21.9%,45.5%,20.0%,49.7%,52.6%,-4.0,-6.2,1.0,3.1
2022 Wimbledon R64,W vs Sorribes Tormo,6.9,6.7,7.1,58.2%,46.2%,56.0%,57.6%,39.9%,30.5%,3.0,2.1,24.0,14.0
2022 Wimbledon R128,W vs Williams,4.3,4.4,4.3,48.8%,43.8%,52.8%,61.1%,50.5%,45.5%,6.0,4.7,8.5,8.6
2022 Strasbourg R32,W vs Stosur,4.4,4.6,4.1,60.4%,64.5%,43.8%,85.7%,35.5%,19.2%,4.0,7.4,5.5,6.0
2021 Gdynia R32,L vs Anshba,7.0,5.9,8.5,47.9%,57.6%,57.1%,29.7%,71.4%,8.5%,-4.0,-1.5,-5.5,-5.4
2021 Strasbourg R16,L vs Rus,5.6,6.1,5.1,37.0%,32.0%,100.0%,27.3%,53.2%,11.3%,-1.5,-1.8,-1.0,-1.4
2021 Bogota SF,L vs Osorio,3.8,4.1,3.5,35.9%,45.5%,45.0%,33.3%,50.3%,18.9%,6.5,7.9,-9.5,-13.2
2019 Strasbourg R32,L vs Zheng,5.9,6.0,5.7,49.2%,50.0%,51.4%,44.4%,57.1%,18.3%,3.0,1.4,9.0,6.5
Career (9 matches),,5.0,4.9,5.2,47.8%,44.7%,51.6%,45.3%,51.7%,25.8%,0.8,0.6,2.7,2.8
