Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 US Open R128,L vs Andreescu,1.03,0.55,39.3,2.1,0.0%,56.8%,2.8%,38.9%,19.4%,37.0%
2022 Wimbledon R16,L vs Anisimova,0.95,0.58,40.4,2.2,2.6%,50.0%,2.7%,51.4%,30.8%,29.2%
2022 Wimbledon R32,W vs Boulter,1.07,3.23,30.8,2.0,10.0%,80.0%,12.5%,81.3%,52.4%,65.0%
2022 Wimbledon R64,W vs Sorribes Tormo,1.05,1.33,53.9,2.4,0.0%,58.3%,0.0%,60.6%,52.8%,50.0%
2022 Strasbourg R32,W vs Stosur,1.09,1.68,39.4,2.2,3.3%,56.7%,3.6%,60.7%,60.9%,66.7%
2021 Gdynia R32,L vs Anshba,0.89,0.76,53.4,2.8,0.0%,39.0%,5.3%,60.5%,48.4%,37.9%
2021 Roland Garros R64,L vs Vondrousova,0.93,0.46,35.1,2.2,0.0%,58.3%,4.8%,38.1%,20.8%,30.4%
2021 Roland Garros R128,W vs Cornet,1.27,1.47,54.4,3.0,0.0%,59.5%,2.9%,40.0%,60.7%,54.2%
2021 Bogota SF,L vs Osorio,1.06,0.73,44.0,2.1,0.0%,48.6%,0.0%,27.3%,33.3%,52.0%
2020 Roland Garros R128,L vs Kasatkina,0.94,0.59,45.2,2.1,0.0%,33.3%,0.0%,19.0%,50.0%,42.4%
2019 Roland Garros R128,L vs Anisimova,0.99,0.58,41.0,2.2,3.7%,59.3%,3.8%,30.8%,29.2%,34.8%
2019 Strasbourg R32,L vs Zheng,0.90,0.85,73.1,3.0,0.0%,55.3%,0.0%,56.1%,51.2%,32.5%
2019 W80 Cagnes Sur Mer R32,L vs Martincova,0.93,0.61,37.0,2.0,0.0%,38.7%,3.4%,48.3%,43.3%,31.0%
2019 W25 Calvi R32,W vs Schmidt,1.26,2.20,33.9,2.2,0.0%,69.0%,3.8%,57.7%,65.0%,61.1%
2019 W60 Shenzhen R32,L vs Ma,0.95,0.76,56.5,2.7,2.9%,45.7%,6.7%,56.7%,37.8%,40.6%
2019 W25 Glasgow R16,L vs Bolkvadze,0.95,0.87,92.2,3.2,0.0%,52.3%,0.0%,57.8%,46.0%,35.6%
2019 W25 Glasgow R32,W vs Zimmermann,1.34,1.66,35.1,2.3,0.0%,64.7%,0.0%,50.0%,40.0%,65.5%
2019 W60 Shrewsbury SF,L vs Wickmayer,0.95,0.77,59.1,2.7,0.0%,50.0%,3.2%,45.2%,42.4%,42.9%
2019 W60 Shrewsbury QF,W vs Smitkova,0.89,3.45,32.2,2.0,0.0%,86.7%,7.1%,78.6%,77.3%,55.0%
2019 W60 Shrewsbury R16,W vs Schoofs,1.05,1.30,58.3,2.9,3.1%,40.6%,0.0%,67.9%,52.9%,62.5%
2022 (5 matches),,1.04,1.09,41.9,2.2,2.5%,58.4%,3.3%,55.3%,42.3%,48.4%
2021 (4 matches),,1.04,0.83,47.7,2.5,0.0%,50.4%,3.1%,42.5%,41.8%,43.6%
2020 (1 matches),,0.94,0.59,45.2,2.1,0.0%,33.3%,0.0%,19.0%,50.0%,42.4%
2019 (16 matches),,1.01,1.06,53.9,2.4,1.2%,56.1%,2.5%,55.9%,44.9%,47.4%
2018 (1 matches),,0.88,0.57,41.0,2.0,10.0%,56.7%,0.0%,50.0%,48.1%,8.7%
Career (121 matches),,1.04,1.03,53.5,2.5,2.0%,53.8%,1.9%,52.7%,46.1%,47.0%
