Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2022 US Open R128,L vs Andreescu,75.9%,34.1%,12.1%,5/2,2.46,4.4%,78.6%,30.3%,0.0%,2.16,8.7%,73.3%,45.5%,46.7%,2.76,0.0%
2022 Wimbledon R16,L vs Anisimova,72.0%,36.1%,18.0%,6/3,2.90,5.9%,71.4%,28.0%,11.4%,2.64,11.1%,84.6%,54.5%,38.5%,3.20,0.0%
2022 Wimbledon R64,W vs Sorribes Tormo,81.4%,54.4%,2.9%,2/0,2.14,20.3%,87.5%,52.4%,0.0%,2.16,31.7%,88.2%,60.0%,11.8%,2.11,0.0%
2022 Wimbledon R128,W vs Williams,78.0%,49.4%,14.7%,9/7,2.48,0.0%,79.2%,47.4%,9.7%,2.39,0.0%,82.4%,53.6%,26.5%,2.62,0.0%
2022 Strasbourg R32,W vs Stosur,79.5%,60.0%,4.5%,2/0,2.34,4.2%,90.0%,72.2%,0.0%,2.05,8.0%,100.0%,47.1%,11.8%,2.65,0.0%
2021 Gdynia R32,L vs Anshba,88.3%,43.4%,6.7%,1/3,2.09,10.6%,91.9%,50.0%,5.4%,1.86,19.4%,95.0%,31.6%,10.0%,2.31,2.9%
2021 Strasbourg R16,L vs Rus,80.0%,35.7%,2.9%,1/0,2.22,0.0%,88.5%,30.4%,0.0%,2.15,0.0%,71.4%,60.0%,14.3%,2.34,0.0%
2021 Bogota SF,L vs Osorio,69.2%,50.0%,19.2%,9/1,2.78,17.9%,62.5%,33.3%,8.3%,2.43,34.5%,87.5%,61.9%,33.3%,3.16,0.0%
2019 Strasbourg R32,L vs Zheng,84.0%,45.6%,2.5%,1/1,2.61,1.3%,87.5%,51.0%,1.8%,2.64,2.0%,86.4%,31.6%,4.5%,2.57,0.0%
Career (9 matches),,79.1%,46.2%,9.5%,67.9%,2.45,7.0%,82.2%,44.9%,4.4%,2.31,12.0%,86.4%,48.6%,21.9%,2.65,0.4%
