Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,21,5,16,23.8%,15-31,32.6%,166-229,42.0%,1-1,50.0%,21,56.9%,26.0%,1.9%,4.5%,56.0%,61.4%,43.2%,53.4%,39.3%,46.5%,0.84
Clay,18,6,12,33.3%,13-22,37.1%,144-181,44.3%,1-2,33.3%,18,53.3%,35.0%,2.2%,4.5%,55.9%,57.7%,42.9%,51.1%,43.6%,47.5%,0.89
Grass,5,3,2,60.0%,7-5,58.3%,56-51,52.3%,1-0,100.0%,5,65.5%,38.5%,3.3%,2.1%,61.8%,64.7%,42.3%,56.2%,44.6%,50.8%,1.02
Grand Slams,13,5,8,38.5%,12-16,42.9%,107-138,43.7%,1-0,100.0%,13,54.4%,31.0%,2.4%,3.9%,57.2%,61.3%,39.8%,52.1%,40.7%,46.7%,0.85
Premiers,3,0,3,0.0%,0-5,0.0%,14-30,31.8%,0-0,-,3,34.8%,26.1%,0.7%,2.9%,52.9%,56.2%,32.3%,44.9%,38.8%,41.9%,0.70
Internationals,22,6,16,27.3%,17-32,34.7%,203-245,45.3%,2-3,40.0%,22,59.0%,31.4%,2.6%,4.7%,56.3%,60.8%,44.8%,53.8%,42.4%,48.3%,0.92
Semi-finals,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,12.5%,28.6%,0.0%,7.4%,48.5%,39.4%,37.1%,38.2%,42.3%,40.0%,0.68
Quarter-finals,2,1,1,50.0%,2-2,50.0%,15-17,46.9%,0-0,-,2,62.5%,31.3%,1.1%,6.5%,69.6%,59.4%,46.4%,55.4%,41.4%,48.2%,0.93
vs Righties,37,11,26,29.7%,28-51,35.4%,306-392,43.8%,1-3,25.0%,37,56.0%,30.9%,2.3%,3.9%,57.3%,59.9%,42.6%,52.5%,41.3%,47.2%,0.87
vs Lefties,4,1,3,25.0%,2-5,28.6%,23-36,39.0%,0-0,-,4,51.6%,29.0%,2.7%,4.5%,51.6%,57.0%,43.0%,50.2%,41.2%,46.0%,0.83
