Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2022 US Open R128,L vs Andreescu,13,28,0.5,9.9%,21.4%,12,20,0.6,10.0%,16.7%,7.5%,2.5%,1.2,16.0%,13.0%
2022 Wimbledon R16,L vs Anisimova,9,12,0.8,7.2%,9.6%,7,11,0.6,6.0%,9.4%,1.7%,2.6%,1.6,22.4%,14.4%
2022 Wimbledon R32,W vs Boulter,16,5,3.2,20.8%,6.5%,12,5,2.4,17.4%,7.2%,11.6%,5.8%,0.4,10.4%,27.3%
2022 Wimbledon R64,W vs Sorribes Tormo,30,25,1.2,21.6%,18.0%,30,24,1.3,22.7%,18.2%,6.8%,15.9%,0.7,13.7%,19.4%
2022 Wimbledon R128,W vs Williams,29,28,1.0,11.9%,11.5%,26,25,1.0,11.4%,10.9%,4.4%,7.0%,1.1,25.1%,22.2%
2022 Strasbourg R32,W vs Stosur,16,16,1.0,15.7%,15.7%,14,13,1.1,15.6%,14.4%,6.7%,8.9%,0.3,9.8%,32.4%
2021 Gdynia R32,L vs Anshba,29,43,0.7,20.9%,30.9%,27,42,0.6,20.3%,31.6%,14.3%,6.0%,0.9,10.1%,10.8%
2021 Roland Garros R64,L vs Vondrousova,11,22,0.5,12.0%,23.9%,11,22,0.5,12.9%,25.9%,,,2.4,18.5%,7.6%
2021 Roland Garros R128,W vs Cornet,10,22,0.5,8.1%,17.7%,10,22,0.5,8.6%,19.0%,,,0.6,12.9%,22.6%
2021 Strasbourg R16,L vs Rus,5,20,0.3,7.4%,29.4%,5,18,0.3,7.8%,28.1%,6.3%,1.6%,1.4,16.2%,11.8%
2021 Bogota SF,L vs Osorio,11,31,0.4,9.2%,25.8%,11,26,0.4,9.9%,23.4%,5.4%,4.5%,0.7,12.5%,19.2%
2020 Roland Garros R128,L vs Kasatkina,14,35,0.4,12.8%,32.1%,14,35,0.4,13.2%,33.0%,,,0.7,13.8%,19.3%
2019 Roland Garros R128,L vs Anisimova,14,19,0.7,14.0%,19.0%,14,19,0.7,14.4%,19.6%,,,1.6,24.0%,15.0%
2019 Strasbourg R32,L vs Zheng,28,33,0.8,16.6%,19.5%,28,31,0.9,17.1%,18.9%,9.1%,7.9%,0.9,14.8%,16.6%
Career (14 matches),,235,339,0.7,13.5%,19.5%,221,313,0.7,13.5%,19.2%,5.4%,5.0%,0.9,16.3%,18.1%
