Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2022 US Open R128,L vs Andreescu,91.2,99.6,3.7,100.8,97.1,107,91,80.0,6.4,77.0,,91,63
2022 Wimbledon R16,L vs Anisimova,92.9,101.3,2.9,101.9,99.5,106,93,80.5,4.8,90.0,82.3,90,69
2022 Wimbledon R32,W vs Boulter,89.0,100.7,3.3,101.6,98.0,107,95,72.5,3.8,73.0,,78,63
2022 Wimbledon R128,W vs Williams,89.7,98.1,3.2,100.2,96.2,105,89,76.1,4.3,79.7,76.5,85,62
Career (4 matches),,90.7,99.5,3.2,100.9,97.2,107,89,77.6,4.8,78.9,80.0,91,62
