Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),202,352,204,1558,191,1533,264,1399,125,1526,1499,12,,
2025,219,334,254,1504,242,1473,293,1372,140,1499,1544,11
2024,287,229,269,1460,260,1422,258,1400,143,1487,1501,10
2023,230,330,240,1466,228,1428,228,1421,,,,
2022,142,445,183,1539,183,1499,187,1459,92,1550,,
2021,110,721,122,1659,112,1622,143,1549,129,1492,,
2020,234,282,,,,,,,,,309,254
2019,251,236,318,1299,292,1308,310,1186,,,345,208
2018,308,143,,,,,,,,,463,95
2017,378,107,,,,,,,,,531,79
2016,383,94,,,,,,,,,722,39
2015,602,37,,,,,,,,,909,21
2014,389,82,,,,,,,,,,
2013,1057,10,,,,,,,,,,
