Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Yokkaichi CH SF,W vs Shimabukuro,57% (8/14),31% (5/16),2/6,1/4,80% (8/10),0/0,0/0,- (0/0),- (0/0)
2019 Ilkley CH R32,L vs Majchrzak,43% (9/21),- (0/0),0/0,0/0,50% (2/4),0/2,0/1,25% (1/4),0% (0/4)
2019 Surbiton CH R64,W vs Hoyt,75% (9/12),100% (3/3),2/2,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 Gwangju CH R32,W vs Nam,55% (6/11),86% (6/7),2/2,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2019 Busan CH R32,L vs Lee,59% (13/22),33% (3/9),1/4,0/0,69% (9/13),3/5,3/4,20% (1/5),40% (2/5)
2019 Seoul CH R32,L vs Chung,14% (3/22),67% (2/3),0/0,0/0,40% (4/10),0/2,0/1,- (0/0),- (0/0)
2019 Taipei CH QF,L vs Novak,58% (7/12),40% (2/5),0/0,0/0,50% (3/6),0/2,0/1,67% (4/6),17% (1/6)
2019 Taipei CH R16,W vs Lacko,59% (13/22),33% (2/6),2/4,1/3,83% (5/6),1/2,0/0,- (0/0),- (0/0)
2019 Taipei CH R32,W vs Ilkel,75% (9/12),80% (4/5),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 Zhangjiagang CH R32,L vs Chung,52% (12/23),25% (1/4),1/2,0/0,67% (6/9),1/3,1/2,- (0/0),- (0/0)
2019 Shenzhen CH R32,L vs Lee,71% (5/7),50% (2/4),0/0,0/0,56% (5/9),1/3,1/2,- (0/0),- (0/0)
2019 Yokohama CH SF,L vs Kwon,38% (3/8),40% (2/5),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2019 Yokohama CH QF,W vs Sela,67% (12/18),43% (3/7),2/4,1/3,63% (5/8),0/1,0/0,- (0/0),- (0/0)
2019 Yokohama CH R16,W vs Peliwo,75% (9/12),75% (3/4),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2019 Bangkok CH R16,L vs Davidovich Fokina,75% (3/4),- (0/0),0/0,0/0,55% (6/11),1/3,1/2,- (0/0),- (0/0)
2019 Bangkok CH R32,W vs Wu,62% (8/13),67% (4/6),2/4,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 Bangkok CH R16,L vs Kamke,62% (8/13),17% (2/12),1/1,0/0,64% (7/11),2/4,2/3,- (0/0),- (0/0)
2019 Bangkok CH R32,W vs Kuzmanov,64% (9/14),50% (3/6),2/4,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2019 Noumea CH R16,L vs Rodionov,63% (5/8),25% (2/8),0/0,0/0,20% (1/5),1/3,1/2,60% (3/5),17% (1/6)
2019 Noumea CH R32,W vs Masur,75% (9/12),57% (4/7),2/2,1/1,57% (4/7),0/1,0/0,- (0/0),- (0/0)
2019 (20 matches),,57.1%,45.3%,59.0%,55.6%,60.3%,30.3%,47.4%,45.0%,19.0%
2018 (37 matches),,61.5%,35.9%,59.3%,55.6%,58.7%,43.2%,46.0%,60.3%,33.0%
2017 (62 matches),,64.5%,43.7%,54.4%,52.0%,60.8%,46.5%,52.1%,64.3%,40.4%
2016 (45 matches),,64.4%,50.2%,63.5%,69.7%,56.6%,44.4%,48.8%,53.8%,40.7%
2015 (26 matches),,61.2%,43.0%,57.6%,65.4%,58.8%,42.9%,43.8%,54.0%,40.9%
Career (302 matches),,62.8%,43.8%,58.2%,57.1%,59.5%,44.2%,48.3%,61.0%,37.2%
