Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,11,2,9,18.2%,8-18,30.8%,108-143,43.0%,1-2,33.3%,10,70.0%,16.2%,4.7%,3.1%,58.6%,66.3%,47.8%,58.6%,34.1%,46.5%,0.82,R16 (2x)
2021,8,3,5,37.5%,8-11,42.1%,93-109,46.0%,4-2,66.7%,8,75.8%,13.9%,4.5%,2.3%,62.3%,68.1%,50.2%,61.4%,32.8%,47.1%,0.85,SF (Lugano)
2020,10,6,4,60.0%,13-11,54.2%,117-117,50.0%,2-1,66.7%,10,72.6%,26.3%,6.5%,3.8%,60.6%,69.6%,48.8%,61.4%,40.2%,50.7%,1.04,F (Noumea)
2019,52,34,18,65.4%,72-48,60.0%,611-548,52.7%,11-7,61.1%,51,78.5%,26.4%,4.8%,2.5%,63.8%,69.9%,50.2%,62.8%,38.8%,51.2%,1.04,W (2x)
2018,8,3,5,37.5%,7-11,38.9%,88-92,48.9%,0-5,0.0%,8,74.7%,26.1%,3.7%,2.1%,59.0%,65.7%,52.4%,60.2%,37.6%,49.0%,0.95,R16 (3x)
2017,26,21,5,80.8%,44-16,73.3%,342-259,56.9%,8-4,66.7%,26,84.4%,28.9%,4.1%,1.2%,66.0%,71.6%,54.8%,65.9%,41.1%,53.3%,1.21,W (3x)
2016,24,14,10,58.3%,33-25,56.9%,286-277,50.8%,5-0,100.0%,24,75.8%,24.5%,6.1%,2.6%,60.7%,68.6%,51.0%,61.7%,39.1%,50.3%,1.02,W (Kyoto)
2015,40,26,14,65.0%,54-32,62.8%,460-372,55.3%,7-8,46.7%,32,80.6%,28.7%,6.2%,3.0%,59.8%,70.8%,53.0%,63.7%,39.7%,51.7%,1.09,W (2x)
2014,42,26,16,61.9%,56-37,60.2%,488-423,53.6%,9-8,52.9%,42,78.7%,28.3%,5.4%,3.3%,59.5%,69.4%,52.5%,62.6%,40.1%,51.4%,1.07,W (Pune)
2013,47,28,19,59.6%,58-37,61.1%,475-416,53.3%,5-3,62.5%,46,78.0%,28.8%,3.9%,3.4%,61.4%,69.1%,51.4%,62.3%,40.1%,51.0%,1.06,W (Shanghai)
2012,52,34,18,65.4%,71-49,59.2%,612-510,54.5%,6-7,46.2%,52,77.7%,32.0%,3.9%,3.5%,60.9%,69.5%,51.5%,62.5%,42.1%,52.0%,1.12,F (2x)
2011,30,16,14,53.3%,37-33,52.9%,335-314,51.6%,3-3,50.0%,29,74.4%,27.8%,3.5%,2.4%,59.8%,65.5%,54.0%,60.8%,39.6%,50.4%,1.01,SF (2x)
2010,33,20,13,60.6%,40-34,54.1%,340-340,50.0%,6-1,85.7%,33,73.2%,26.1%,4.0%,2.7%,60.2%,69.5%,50.7%,62.0%,39.0%,50.4%,1.02,W (Kyoto)
2009,18,6,12,33.3%,13-25,34.2%,165-197,45.6%,2-1,66.7%,0,,,,,,,,,,,,QF (Toyota)
2008,5,2,3,40.0%,5-7,41.7%,48-57,45.7%,1-1,50.0%,0,,,,,,,,,,,,QF (Yokohama)
2007,4,1,3,25.0%,3-7,30.0%,37-53,41.1%,0-0,-,0,,,,,,,,,,,,R16 (Kyoto)
Career,410,242,168,59.0%,522-401,56.6%,4605-4227,52.1%,70-53,56.9%,371,77.5%,27.4%,4.7%,2.8%,61.3%,69.2%,51.7%,62.4%,39.6%,51.0%,1.05,
