Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Yokkaichi CH SF,W vs Shimabukuro,1.05,1.36,56.0,2.0,-,65.0%,-,66.7%,48.8%,39.0%
2019 Ilkley CH R32,L vs Majchrzak,1.00,0.56,52.3,2.2,-,69.6%,-,45.5%,29.0%,17.9%
2019 Surbiton CH R64,W vs Hoyt,1.29,1.94,37.6,2.1,-,69.0%,-,79.2%,46.4%,32.0%
2019 Gwangju CH R32,W vs Nam,1.18,1.55,50.3,2.0,-,60.0%,-,51.9%,68.0%,45.5%
2019 Busan CH R32,L vs Lee,0.98,0.89,88.6,4.9,0.0%,60.3%,1.7%,57.6%,32.7%,42.6%
2019 Seoul CH R32,L vs Chung,1.00,0.69,35.2,2.1,0.0%,54.8%,0.0%,39.0%,33.3%,40.0%
2019 Taipei CH QF,L vs Novak,0.89,0.69,53.6,2.4,5.6%,69.4%,3.0%,48.5%,28.6%,35.5%
2019 Taipei CH R16,W vs Lacko,1.14,1.25,69.4,4.0,10.6%,72.3%,4.5%,65.9%,31.1%,36.6%
2019 Taipei CH R32,W vs Ilkel,1.11,1.57,46.2,3.5,9.4%,62.5%,6.9%,79.3%,40.0%,43.8%
2019 Zhangjiagang CH R32,L vs Chung,1.02,0.75,57.8,6.5,0.0%,57.9%,1.9%,62.3%,25.0%,34.1%
2019 Shenzhen CH R32,L vs Lee,0.79,0.69,46.6,3.2,3.3%,56.7%,3.8%,53.8%,28.6%,50.0%
2019 Yokohama CH SF,L vs Kwon,0.91,0.61,41.6,2.4,7.1%,50.0%,0.0%,44.0%,30.8%,40.0%
2019 Yokohama CH QF,W vs Sela,1.35,1.17,67.7,7.1,2.1%,66.7%,7.1%,59.5%,25.0%,39.5%
2019 Yokohama CH R16,W vs Peliwo,1.12,2.59,30.3,2.1,8.0%,76.0%,0.0%,83.3%,53.6%,40.0%
2019 Bangkok CH R16,L vs Davidovich Fokina,0.70,0.37,27.4,2.0,8.0%,56.0%,0.0%,36.4%,35.0%,21.1%
2019 Bangkok CH R32,W vs Wu,1.41,1.85,35.5,2.1,0.0%,62.1%,0.0%,63.0%,48.3%,50.0%
2019 Bangkok CH R16,L vs Kamke,0.96,0.80,61.1,4.0,2.6%,51.3%,0.0%,61.1%,36.2%,37.2%
2019 Bangkok CH R32,W vs Kuzmanov,1.30,1.61,39.8,2.1,2.9%,70.6%,6.7%,63.3%,36.4%,45.2%
2019 Noumea CH R16,L vs Rodionov,0.91,0.70,53.3,2.0,6.5%,51.6%,3.6%,60.7%,40.5%,26.5%
2019 Noumea CH R32,W vs Masur,1.30,1.50,49.8,2.1,2.9%,54.3%,3.2%,74.2%,45.9%,37.5%
2019 (20 matches),,1.08,1.03,53.2,2.6,3.8%,61.9%,2.7%,59.3%,37.2%,37.9%
2018 (37 matches),,0.97,0.89,55.4,2.7,5.4%,64.6%,3.4%,59.2%,34.6%,34.6%
2017 (62 matches),,1.05,1.11,56.1,2.8,4.8%,63.8%,2.9%,60.9%,38.0%,41.5%
2016 (45 matches),,1.04,1.01,53.0,2.8,6.0%,62.1%,3.6%,61.3%,35.3%,39.4%
2015 (26 matches),,1.06,1.16,54.5,2.5,7.7%,64.1%,4.6%,60.2%,38.3%,44.2%
Career (302 matches),,1.04,1.06,53.6,2.7,5.6%,63.2%,3.4%,60.9%,37.6%,39.7%
