Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,8,2,6,25.0%,6-14,30.0%,72-111,39.3%,1-1,50.0%,7,65.1%,11.9%,4.9%,2.4%,60.9%,67.7%,44.7%,58.7%,32.8%,45.6%,0.79,R16 (Newport)
2020,10,4,6,40.0%,8-16,33.3%,94-116,44.8%,0-2,0.0%,9,68.6%,20.4%,3.3%,2.6%,61.2%,66.6%,45.8%,58.5%,33.7%,47.6%,0.81,QF (Pune)
2019,7,3,4,42.9%,6-10,37.5%,71-87,44.9%,3-0,100.0%,7,75.3%,12.8%,3.8%,3.0%,59.3%,64.7%,54.4%,60.5%,35.7%,47.8%,0.90,SF (Stockholm)
2018,32,8,24,25.0%,32-58,35.6%,418-490,46.0%,6-11,35.3%,32,75.5%,17.0%,5.7%,3.8%,59.0%,71.0%,48.5%,61.8%,34.9%,48.4%,0.91,QF (2x)
2017,38,22,16,57.9%,52-42,55.3%,446-436,50.6%,11-6,64.7%,37,75.8%,24.7%,4.4%,3.0%,62.5%,67.9%,50.7%,61.5%,38.7%,50.1%,1.00,W (Antalya)
2016,16,6,10,37.5%,15-26,36.6%,179-219,45.0%,2-5,28.6%,16,72.3%,18.4%,3.9%,3.0%,61.5%,66.5%,48.4%,59.5%,34.4%,47.4%,0.85,R16 (3x)
2015,8,2,6,25.0%,5-15,25.0%,84-112,42.9%,1-4,20.0%,8,68.8%,17.9%,6.1%,3.9%,56.5%,61.9%,52.3%,57.7%,34.7%,46.5%,0.82,R16 (2x)
2014,2,0,2,0.0%,1-5,16.7%,32-37,46.4%,0-3,0.0%,2,84.8%,12.1%,10.6%,3.3%,57.7%,71.1%,48.1%,61.4%,29.5%,47.1%,0.76,R64 (Washington)
2013,6,2,4,33.3%,5-8,38.5%,60-70,46.2%,1-2,33.3%,5,66.1%,18.2%,3.9%,4.2%,63.5%,65.7%,43.9%,57.7%,35.8%,46.8%,0.85,R16 (Newport)
2012,5,2,3,40.0%,5-5,50.0%,48-53,47.5%,1-1,50.0%,5,77.6%,18.0%,2.9%,2.3%,58.0%,64.8%,53.5%,60.1%,35.8%,48.1%,0.90,QF (Chennai)
2011,5,2,3,40.0%,7-7,50.0%,69-72,48.9%,1-2,33.3%,4,78.8%,14.5%,2.5%,3.1%,63.6%,73.3%,44.1%,62.7%,33.4%,47.7%,0.90,R16 (Chennai)
2010,2,0,2,0.0%,0-5,0.0%,18-31,36.7%,0-0,-,0,,,,,,,,,,,,
2009,2,0,2,0.0%,0-5,0.0%,13-31,29.5%,0-1,0.0%,1,44.4%,22.2%,1.8%,7.0%,49.1%,64.3%,34.5%,49.1%,33.9%,41.4%,0.67,
2008,2,1,1,50.0%,2-2,50.0%,21-18,53.8%,0-1,0.0%,1,72.7%,10.0%,2.4%,2.4%,66.3%,65.5%,32.1%,54.2%,33.8%,44.6%,0.74,
2007,3,2,1,66.7%,5-4,55.6%,46-45,50.5%,1-2,33.3%,0,,,,,,,,,,,,
Career,146,56,90,38.4%,149-222,40.2%,1671-1928,46.4%,28-41,40.6%,134,73.7%,18.9%,4.7%,3.3%,60.6%,68.0%,48.9%,60.5%,35.6%,48.2%,0.90,
