Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W15 Antalya R32,L vs Roemer,0.87,0.53,33.8,2.0,5.0%,25.0%,0.0%,44.4%,30.0%,50.0%
2019 W15 Antalya R32,L vs Oz,0.77,0.37,27.7,2.1,0.0%,56.0%,0.0%,39.1%,30.4%,19.0%
2018 Istanbul R32,L vs Parmentier,0.83,0.60,31.3,2.0,0.0%,35.5%,0.0%,41.4%,37.5%,52.2%
2017 Antalya $15K SF,L vs Anshba,1.02,0.95,72.7,2.3,0.0%,36.4%,0.0%,48.1%,55.0%,52.8%
2017 Antalya $15K QF,W vs Bondar,1.15,1.29,55.1,2.6,0.0%,44.4%,4.8%,59.5%,51.2%,57.9%
2017 Antalya $15K R16,W vs Vaneva,1.05,1.57,46.6,2.9,3.7%,63.0%,4.0%,60.0%,63.0%,52.0%
2017 Shrewsbury $25K R32,L vs Andrei,0.88,0.76,51.8,2.5,0.0%,51.4%,0.0%,40.0%,44.2%,48.7%
2017 Istanbul $25K R32,L vs Golubovskaya,1.06,0.41,42.2,2.4,6.9%,55.2%,0.0%,50.0%,25.0%,10.0%
2017 Lagos $25K QF,W vs Strakhova,1.41,2.60,37.4,2.0,4.2%,75.0%,0.0%,71.4%,40.6%,58.1%
2017 Lagos $25K R16,W vs Bechri,0.97,2.51,36.0,2.0,4.5%,77.3%,0.0%,77.8%,54.5%,63.2%
2017 Lagos $25K R32,W vs William,1.11,1.43,51.5,3.2,6.3%,71.9%,3.6%,50.0%,51.5%,46.7%
2017 Lagos $25K SF,L vs Khazaniuk,0.86,0.85,72.2,20.6,0.0%,47.8%,0.0%,58.1%,46.2%,46.9%
2017 Lagos $25K R16,W vs Bechri,1.15,1.33,59.1,2.7,0.0%,47.4%,2.9%,51.4%,64.5%,53.3%
2017 Saint Petersburg $100K R32,L vs Parmentier,0.88,0.71,45.0,2.4,0.0%,57.1%,0.0%,47.1%,47.2%,29.4%
2017 Artvin $60K QF,W vs Raina,1.06,1.21,51.3,14.3,2.2%,55.6%,2.4%,48.8%,57.8%,50.0%
2017 Artvin $60K R16,W vs Wachaczyk,1.07,1.25,63.5,2.4,2.2%,51.1%,2.3%,56.8%,51.3%,57.1%
2017 El Espinar Segovia $25K F,L vs Badosa,0.92,0.59,47.7,2.0,0.0%,67.7%,0.0%,37.9%,22.2%,39.1%
2017 El Espinar Segovia $25K SF,W vs De La Torre Sanchez,1.14,1.34,58.2,4.1,7.9%,52.6%,0.0%,57.1%,56.3%,50.0%
2017 El Espinar Segovia $25K QF,W vs Bassols Ribera,0.95,1.14,81.1,4.3,3.2%,55.6%,1.7%,42.4%,70.6%,51.0%
2017 El Espinar Segovia $25K R16,W vs Bucsa,1.06,1.25,62.2,3.5,2.7%,64.9%,0.0%,52.8%,48.8%,48.7%
2019 (2 matches),,0.82,0.47,30.8,2.0,2.2%,42.2%,0.0%,41.5%,30.2%,36.7%
2018 (1 matches),,0.83,0.60,31.3,2.0,0.0%,35.5%,0.0%,41.4%,37.5%,52.2%
2017 (46 matches),,1.02,1.11,57.7,2.8,2.7%,56.1%,0.8%,53.0%,50.9%,48.4%
2016 (30 matches),,1.02,1.21,56.2,2.7,2.1%,59.8%,1.2%,58.1%,48.1%,49.4%
2015 (19 matches),,1.09,1.14,59.4,2.6,1.8%,53.4%,0.6%,57.3%,46.0%,48.1%
Career (102 matches),,1.03,1.12,57.0,2.7,2.3%,56.4%,0.9%,55.1%,48.6%,48.1%
