Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),268,257,265,1478,258,1452,268,1389,,,609,106,,
2025,416,143,315,1424,303,1390,304,1363,,,307,253
2024,310,208,400,1319,379,1304,364,1285,,,612,93
2023,361,176,,,,,,,,,,
2022,582,60,,,,,,,,,,
2021,677,52,,,,,,,,,,
2020,1280,4,,,,,,,,,1192,12
2018,445,61,,,,,,,,,316,200
2017,228,249,,,,,,,,,228,305
2016,349,112,,,,,,,,,446,103
2015,405,81,,,,,,,,,297,192
2014,794,16,,,,,,,,,489,77
