Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,11,7,4,63.6%,15-8,65.2%,126-109,53.6%,4-0,100.0%,11,63.6%,42.1%,2.3%,7.5%,58.4%,64.7%,45.2%,56.6%,47.0%,51.8%,1.08,SF (W75 Porto)
2025,29,12,17,41.4%,31-38,44.9%,293-320,47.8%,1-2,33.3%,28,60.7%,36.2%,3.0%,8.8%,60.5%,62.3%,41.4%,54.0%,44.7%,49.4%,0.97,SF (W35 Heraklion)
2024,53,34,19,64.2%,67-46,59.3%,574-497,53.6%,10-8,55.6%,0,,,,,,,,,,,,W (W35 Collonge-Bellerive)
2023,47,27,20,57.4%,59-49,54.6%,528-463,53.3%,2-6,25.0%,0,,,,,,,,,,,,F (2x)
2022,39,17,22,43.6%,44-49,47.3%,407-420,49.2%,5-4,55.6%,0,,,,,,,,,,,,F (W15 Sharm ElSheikh)
2021,38,22,16,57.9%,47-38,55.3%,408-360,53.1%,2-4,33.3%,0,,,,,,,,,,,,W (W15 Monastir)
2020,11,5,6,45.5%,12-13,48.0%,114-108,51.4%,1-1,50.0%,0,,,,,,,,,,,,SF (W15 Antalya)
2019,10,2,8,20.0%,5-17,22.7%,80-118,40.4%,0-1,0.0%,0,,,,,,,,,,,,QF (W15 Antalya)
2018,29,14,15,48.3%,29-31,48.3%,269-265,50.4%,2-3,40.0%,0,,,,,,,,,,,,W (Antalya $15K)
2017,70,47,23,67.1%,102-56,64.6%,806-648,55.4%,11-11,50.0%,0,,,,,,,,,,,,F (6x)
2016,56,44,12,78.6%,92-37,71.3%,693-490,58.6%,6-3,66.7%,0,,,,,,,,,,,,W (6x)
2015,58,39,19,67.2%,82-47,63.6%,650-507,56.2%,5-4,55.6%,0,,,,,,,,,,,,W (3x)
2014,24,13,11,54.2%,26-24,52.0%,224-209,51.7%,4-1,80.0%,0,,,,,,,,,,,,QF (5x)
2013,5,3,2,60.0%,6-4,60.0%,48-40,54.5%,0-1,0.0%,0,,,,,,,,,,,,QF (Istanbul 10K)
Career,480,286,194,59.6%,617-457,57.4%,5220-4554,53.4%,53-49,52.0%,39,61.5%,37.9%,2.8%,8.4%,59.9%,62.9%,42.5%,54.8%,45.4%,50.1%,1.00,
