Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Dubai R16,L vs Medvedev,4.7,5.4,3.6,41.8%,44.8%,38.5%,38.5%,49.3%,28.2%,4.5,4.7,-4.5,-5.7
2026 Rotterdam R32,W vs Boogaard,3.6,3.6,3.5,54.7%,46.4%,70.0%,75.0%,45.7%,31.6%,7.5,10.0,2.5,3.9
2026 Australian Open R128,W vs Djere,4.2,3.7,4.5,53.2%,56.7%,38.1%,63.0%,42.5%,52.4%,19.0,12.2,-7.5,-6.0
2026 United Cup F,L vs Hurkacz,3.9,4.3,3.6,42.2%,67.6%,47.1%,53.3%,48.1%,30.4%,4.5,4.1,6.5,7.1
2025 Aix En Provence CH F,L vs Coric,5.2,4.4,6.1,50.5%,45.3%,41.9%,50.0%,50.9%,20.4%,7.5,3.4,-9.5,-5.3
2025 Monte Carlo R64,L vs Tabilo,4.4,4.4,4.4,55.0%,46.3%,45.7%,50.0%,60.5%,18.3%,12.5,5.5,7.5,6.1
2025 Rotterdam R32,L vs Medvedev,5.0,5.2,4.9,51.6%,29.8%,47.4%,45.5%,48.1%,38.0%,10.0,6.1,-13.0,-9.8
2025 Australian Open R128,L vs Sonego,3.0,3.3,2.8,48.3%,47.6%,50.0%,37.5%,46.3%,12.9%,8.0,6.9,-1.5,-1.3
2024 Stockholm SF,L vs Paul,4.7,4.6,4.9,46.3%,41.2%,23.5%,42.9%,49.4%,38.5%,4.0,4.7,-1.5,-2.1
2024 Stockholm QF,W vs Rublev,3.8,3.9,3.7,52.9%,48.6%,61.5%,35.3%,56.4%,32.1%,9.0,8.0,7.5,10.1
2024 Shanghai R128,W vs Mpetshi Perricard,2.6,2.8,2.5,45.9%,60.0%,84.6%,50.0%,53.1%,55.2%,16.5,30.0,6.0,20.0
2024 US Open R128,L vs Bellucci,3.4,3.4,3.4,44.2%,41.9%,50.0%,46.2%,58.8%,31.0%,5.0,3.6,-3.5,-5.1
2024 Wimbledon R128,W vs Broom,3.5,3.3,3.7,53.2%,53.5%,64.3%,40.0%,50.9%,55.4%,7.5,7.8,-0.5,-0.9
2024 Roland Garros R128,W vs Murray,4.1,4.1,4.2,51.8%,50.9%,61.5%,83.3%,46.6%,22.5%,9.0,8.4,14.5,12.7
2024 Monte Carlo R64,L vs De Minaur,4.4,4.5,4.3,41.5%,48.0%,25.0%,25.0%,51.6%,20.9%,-15.0,-18.5,-1.0,-1.4
2024 Australian Open R128,L vs Mannarino,4.3,4.2,4.4,50.6%,37.9%,42.9%,40.6%,46.1%,41.3%,-14.5,-6.6,-6.5,-4.1
2023 Paris R64,L vs Thiem,4.0,3.1,4.8,50.0%,48.3%,41.7%,52.9%,48.3%,19.7%,8.0,6.1,-0.5,-0.4
2023 US Open R32,L vs Sinner,4.7,4.3,5.1,53.6%,33.3%,46.5%,48.0%,49.3%,22.4%,-5.0,-2.4,-2.0,-1.1
2023 Umag F,L vs Popyrin,3.8,3.8,3.8,49.1%,38.8%,55.0%,40.0%,49.3%,35.3%,4.0,3.7,-0.5,-0.6
2023 Wimbledon R128,W vs Ruusuvuori,3.2,3.1,3.4,56.6%,47.5%,38.1%,44.4%,40.7%,63.3%,0.5,0.5,-0.5,-0.8
Career (181 matches),,4.1,4.0,4.1,50.8%,47.9%,50.2%,49.4%,49.7%,31.0%,6.0,4.6,0.5,0.5
