Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
23-Mar-2026,Naples CH,Clay,R32,94,348,Matteo Martineau [FRA] d. (4) Wawrinka,2-6 6-4 7-6(2),0.96,3.9%,1.9%,53.4%,74.5%,58.3%,6/7,2:32
23-Feb-2026,Dubai,Hard,R16,99,11,(3) Daniil Medvedev [RUS] d. (WC) Wawrinka,6-2 6-3,0.67,4.5%,3.0%,50.7%,58.8%,30.3%,6/12,1:13
23-Feb-2026,Dubai,Hard,R32,99,289,(WC) Wawrinka d. (WC) Benjamin Hassan [LBN],7-5 6-3,1.62,14.8%,3.3%,52.5%,87.5%,65.5%,3/3,1:11
09-Feb-2026,Rotterdam,Hard,R16,106,8,(1) Alex De Minaur [AUS] d. (WC) Wawrinka,6-4 6-2,0.54,5.3%,7.0%,45.6%,57.7%,48.4%,2/6,1:09
09-Feb-2026,Rotterdam,Hard,R32,106,1048,(WC) Wawrinka d. (LL) Thijs Boogaard [NED],6-3 6-4,1.29,13.8%,3.1%,47.7%,90.3%,55.9%,3/3,1:22
02-Feb-2026,Montpellier,Hard,R16,113,8,(1) Felix Auger Aliassime [CAN] d. (WC) Wawrinka,6-4 7-6(3),0.71,6.2%,4.9%,59.3%,72.9%,48.5%,8/10,1:47
02-Feb-2026,Montpellier,Hard,R32,113,80,(WC) Wawrinka d. Hamad Medjedovic [SRB],7-6(3) 6-4,0.99,6.6%,5.3%,38.2%,82.8%,55.3%,4/5,1:38
19-Jan-2026,Australian Open,Hard,R32,139,9,(9) Taylor Fritz [USA] d. (WC) Wawrinka,7-6(5) 2-6 6-4 6-4,0.98,13.2%,2.6%,60.5%,85.5%,55.6%,5/7,2:46
19-Jan-2026,Australian Open,Hard,R64,139,198,(WC) Wawrinka d. (Q) Arthur Gea [FRA],4-6 6-3 3-6 7-5 7-6(3),1.09,6.3%,1.7%,61.9%,67.9%,61.2%,10/14,4:33
19-Jan-2026,Australian Open,Hard,R128,139,92,(WC) Wawrinka d. Laslo Djere [SRB],5-7 6-3 6-4 7-6(4),1.49,12.1%,1.7%,49.1%,86.0%,64.4%,2/4,3:20
05-Jan-2026,United Cup,Hard,F,156,83,(9) Hubert Hurkacz [POL] d. (16) Wawrinka,6-3 3-6 6-3,1.01,12.8%,1.3%,62.8%,77.6%,51.7%,5/7,1:54
05-Jan-2026,United Cup,Hard,SF,156,42,(7) Zizou Bergs [BEL] d. (16) Wawrinka,6-3 6-7(4) 6-3,0.79,7.7%,1.0%,56.7%,67.8%,57.8%,4/6,2:30
05-Jan-2026,United Cup,Hard,QF,156,43,(14) Sebastian Baez [ARG] d. (16) Wawrinka,7-5 6-4,0.90,16.7%,3.0%,54.5%,80.6%,46.7%,2/4,1:38
05-Jan-2026,United Cup,Hard,RR,156,22,(3) Flavio Cobolli [ITA] d. (16) Wawrinka,6-4 6-7(2) 7-6(4),0.99,7.7%,2.9%,58.7%,80.3%,62.8%,3/4,2:55
05-Jan-2026,United Cup,Hard,RR,156,27,(16) Wawrinka d. (8) Arthur Rinderknech [FRA],5-7 7-6(5) 7-6(5),0.87,5.0%,1.7%,56.7%,77.9%,59.6%,2/4,3:18
02-Nov-2025,Athens,Hard,R16,159,9,(2) Lorenzo Musetti [ITA] d. (WC) Wawrinka,4-6 7-6(5) 6-4,0.93,20.4%,1.9%,57.4%,83.9%,43.5%,7/8,2:25
02-Nov-2025,Athens,Hard,R32,159,80,(WC) Wawrinka d. Botic Van De Zandschulp [NED],2-6 7-6(5) 7-5,0.69,8.1%,1.8%,64.0%,69.0%,57.5%,5/7,2:20
27-Oct-2025,Bratislava 2 CH,Hard,R16,158,73,(1) Raphael Collignon [BEL] d. (WC) Wawrinka,6-2 6-4,0.65,1.8%,1.8%,61.4%,68.6%,40.9%,3/6,1:14
27-Oct-2025,Bratislava 2 CH,Hard,R32,158,220,(WC) Wawrinka d. (Q) Vitaliy Sachko [UKR],6-4 6-3,1.30,6.2%,1.5%,56.9%,89.2%,46.4%,4/4,1:24
20-Oct-2025,Basel,Hard,R16,158,11,(4) Casper Ruud [NOR] d. (WC) Wawrinka,6-4 7-6(5),0.82,15.3%,5.6%,56.9%,80.5%,41.9%,2/5,1:41
20-Oct-2025,Basel,Hard,R32,158,52,(WC) Wawrinka d. Miomir Kecmanovic [SRB],6-1 7-6(3),1.45,20.3%,1.7%,67.8%,75.0%,63.2%,0/1,1:22
