Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,9,4,5,44.4%,9-11,45.0%,100-97,50.8%,0-1,0.0%,9,72.7%,28.9%,3.5%,3.5%,68.3%,65.0%,44.6%,58.6%,42.3%,50.5%,1.02,QF (W15 Monastir)
2025,51,25,26,49.0%,53-56,48.6%,469-499,48.5%,5-3,62.5%,49,60.5%,38.5%,2.5%,4.4%,65.0%,60.4%,43.2%,54.3%,45.1%,49.8%,0.99,W (W15 Monastir)
2024,70,44,26,62.9%,91-66,58.0%,806-691,53.8%,8-9,47.1%,0,,,,,,,,,,,,W (3x)
2023,37,14,23,37.8%,33-49,40.2%,359-391,47.9%,3-5,37.5%,0,,,,,,,,,,,,QF (4x)
2022,40,18,22,45.0%,39-49,44.3%,373-418,47.2%,6-1,85.7%,0,,,,,,,,,,,,F (W15 Monastir)
2021,21,11,10,52.4%,25-21,54.3%,206-197,51.1%,2-1,66.7%,0,,,,,,,,,,,,F (W15 Heraklion)
2020,5,1,4,20.0%,2-8,20.0%,33-59,35.9%,1-0,100.0%,0,,,,,,,,,,,,R16 (W15 Monastir)
2019,3,0,3,0.0%,1-6,14.3%,25-42,37.3%,0-1,0.0%,0,,,,,,,,,,,,R32 (3x)
Career,236,117,119,49.6%,253-266,48.7%,2371-2394,49.8%,25-21,54.3%,58,62.7%,36.8%,2.7%,4.2%,65.6%,61.3%,43.4%,55.1%,44.5%,49.9%,0.99,
