Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,2,0,2,0.0%,0-4,0.0%,15-25,37.5%,0-0,-,2,50.0%,25.0%,2.2%,2.2%,54.4%,58.1%,41.9%,50.7%,37.8%,44.7%,0.77,R32 (2x)
2023,5,1,4,20.0%,3-9,25.0%,38-65,36.9%,0-1,0.0%,0,,,,,,,,,,,,
2022,3,0,3,0.0%,0-6,0.0%,16-37,30.2%,0-1,0.0%,3,36.0%,22.2%,1.6%,5.3%,57.4%,56.9%,32.1%,46.3%,39.0%,42.7%,0.73,
2020,4,3,1,75.0%,6-3,66.7%,45-39,53.6%,1-0,100.0%,4,59.5%,46.3%,1.6%,4.6%,60.0%,57.9%,48.4%,54.1%,48.7%,51.4%,1.06,
2018,3,1,2,33.3%,1-4,20.0%,13-29,31.0%,0-0,-,3,36.4%,31.8%,1.4%,5.1%,53.6%,54.1%,34.4%,44.9%,43.9%,44.4%,0.80,
2017,4,3,1,75.0%,4-2,66.7%,31-29,51.7%,1-0,100.0%,4,63.3%,41.4%,8.6%,4.3%,59.1%,67.3%,42.1%,57.0%,46.1%,51.3%,1.07,
2016,4,2,2,50.0%,4-5,44.4%,42-37,53.2%,0-0,-,4,56.4%,47.5%,0.9%,7.8%,62.2%,58.0%,44.8%,53.0%,49.5%,51.1%,1.05,
2015,1,1,0,100.0%,2-0,100.0%,13-8,61.9%,1-0,100.0%,0,,,,,,,,,,,,
2014,4,2,2,50.0%,4-6,40.0%,44-53,45.4%,1-0,100.0%,0,,,,,,,,,,,,
Career,30,13,17,43.3%,24-39,38.1%,257-322,44.4%,4-2,66.7%,20,52.2%,38.0%,2.6%,5.1%,58.5%,58.9%,41.5%,51.6%,45.4%,48.4%,0.94,
