Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,23,15,8,65.2%,36-22,62.1%,295-251,54.0%,2-3,40.0%,23,57.5%,50.7%,3.1%,6.4%,56.3%,61.1%,44.3%,53.8%,50.1%,51.9%,1.08,W (W15 Sharm ElSheikh)
2025,71,47,24,66.2%,98-60,62.0%,810-650,55.5%,9-7,56.3%,71,60.9%,49.7%,3.1%,7.3%,54.9%,63.9%,43.4%,54.7%,49.7%,52.2%,1.10,W (3x)
2024,83,54,29,65.1%,110-74,59.8%,932-779,54.5%,6-8,42.9%,0,,,,,,,,,,,,W (W15 Sharm ElSheikh)
2023,59,36,23,61.0%,76-56,57.6%,617-528,53.9%,3-3,50.0%,0,,,,,,,,,,,,W (2x)
2022,63,31,32,49.2%,73-66,52.5%,680-602,53.0%,5-8,38.5%,0,,,,,,,,,,,,W (W15 Cairo)
2021,59,34,25,57.6%,76-60,55.9%,641-577,52.6%,5-3,62.5%,0,,,,,,,,,,,,F (W15 Cairo)
2020,34,25,9,73.5%,48-25,65.8%,380-279,57.7%,5-3,62.5%,0,,,,,,,,,,,,W (2x)
2019,67,43,24,64.2%,92-59,60.9%,746-623,54.5%,9-6,60.0%,0,,,,,,,,,,,,W (2x)
2018,69,47,22,68.1%,98-55,64.1%,770-564,57.7%,5-7,41.7%,0,,,,,,,,,,,,W (4x)
2017,73,51,22,69.9%,117-54,68.4%,900-635,58.6%,6-9,40.0%,0,,,,,,,,,,,,W (3x)
2016,65,40,25,61.5%,91-59,60.7%,766-607,55.8%,7-11,38.9%,0,,,,,,,,,,,,F (5x)
2015,46,31,15,67.4%,66-34,66.0%,505-392,56.3%,4-2,66.7%,0,,,,,,,,,,,,W (Sharm El Sheikh $10K)
2014,16,6,10,37.5%,15-19,44.1%,154-172,47.2%,2-2,50.0%,0,,,,,,,,,,,,QF (2x)
2013,3,1,2,33.3%,2-4,33.3%,25-26,49.0%,0-1,0.0%,0,,,,,,,,,,,,R16 (Sharm El Sheikh 10K)
2012,2,0,2,0.0%,1-4,20.0%,18-30,37.5%,0-1,0.0%,0,,,,,,,,,,,,R32 (2x)
Career,733,461,272,62.9%,999-651,60.5%,8239-6715,55.1%,68-74,47.9%,94,60.0%,50.0%,3.1%,7.0%,55.3%,63.2%,43.7%,54.4%,49.8%,52.1%,1.09,
