Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,20,Hard,105,92,13,87.6%,16,12,4,75.0%,1998,2021,W,83,1.35,12.7%,4.2%,58.9%,76.2%,48.4%,64.8%,47.5%,66.4%,48.2%
Roland Garros,19,Clay,85,69,16,81.2%,14,9,5,64.3%,2018,2021,W,62,1.28,8.6%,4.4%,61.0%,70.8%,49.7%,62.6%,47.9%,60.7%,47.4%
Wimbledon,21,Grass,112,98,14,87.5%,22,12,10,54.5%,1998,2022,W,89,1.41,14.8%,3.2%,63.6%,77.3%,51.0%,67.8%,45.3%,62.5%,47.1%
US Open,21,Hard,123,108,15,87.8%,15,9,6,60.0%,1998,2022,W,89,1.41,12.6%,4.6%,60.6%,76.1%,50.8%,66.1%,47.7%,62.6%,47.9%
Olympics,3,,13,11,2,84.6%,1,1,0,100.0%,2008,2016,W,9,1.53,16.1%,4.8%,61.4%,77.0%,54.2%,68.2%,48.6%,61.3%,51.3%
Fed Cup,7,,15,14,1,93.3%,6,4,2,66.7%,1999,2020,,2,1.09,6.1%,4.4%,55.0%,71.7%,45.7%,60.0%,43.6%,27.3%,45.5%
Rome,17,Clay,57,44,13,77.2%,8,4,4,50.0%,2008,2021,W,32,1.40,8.9%,4.2%,60.3%,72.3%,50.3%,63.6%,50.8%,68.0%,54.3%
Miami,16,Hard,75,67,8,89.3%,11,7,4,63.6%,2019,2019,W,45,1.27,10.7%,5.3%,57.9%,72.4%,49.6%,62.8%,47.0%,63.0%,49.0%
Cincinnati,10,Hard,31,23,8,74.2%,8,6,2,75.0%,2011,2022,W,30,1.23,11.8%,5.7%,57.8%,74.3%,47.9%,63.2%,45.3%,60.8%,49.6%
Indian Wells,8,Hard,32,26,6,81.3%,5,4,1,80.0%,2015,2019,W,15,1.21,9.5%,6.3%,56.7%,70.2%,50.2%,61.6%,46.4%,55.8%,47.1%
Charleston,8,Clay,27,22,5,81.5%,1,1,0,100.0%,2004,2014,W,17,1.38,10.5%,3.1%,62.6%,73.7%,49.9%,64.8%,48.5%,67.0%,46.6%
Toronto,7,Hard,28,24,4,85.7%,6,4,2,66.7%,2005,2022,W,20,1.35,11.7%,5.4%,59.0%,75.0%,55.6%,67.1%,44.3%,63.3%,47.8%
