Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,644,540,104,83.9%,1107-295,79.0%,7782-4818,61.8%,77-34,69.4%,405,79.0%,39.8%,11.5%,4.9%,59.3%,74.3%,48.8%,63.9%,46.7%,55.1%,1.29
Clay,226,179,47,79.2%,369-102,78.3%,2618-1546,62.9%,26-14,65.0%,142,79.4%,41.5%,9.3%,4.2%,61.1%,71.9%,50.6%,63.6%,48.4%,55.9%,1.33
Grass,123,107,16,87.0%,221-47,82.5%,1541-884,63.5%,12-11,52.2%,97,83.7%,37.3%,14.9%,3.2%,63.5%,77.1%,51.8%,67.8%,45.4%,56.1%,1.41
Carpet,28,23,5,82.1%,44-8,84.6%,293-148,66.4%,2-1,66.7%,2,-,-,13.6%,4.9%,64.2%,92.3%,51.7%,77.8%,50.4%,61.7%,2.27
Grand Slams,425,367,58,86.4%,755-182,80.6%,5288-3058,63.4%,42-25,62.7%,323,82.3%,41.2%,12.4%,4.1%,61.1%,75.4%,50.0%,65.5%,47.0%,55.9%,1.36
Premiers,361,292,69,80.9%,602-156,79.4%,4218-2585,62.0%,39-25,60.9%,197,76.4%,38.4%,10.8%,5.0%,59.5%,73.4%,48.7%,63.4%,46.8%,55.0%,1.28
Internationals,25,19,6,76.0%,42-14,75.0%,303-191,61.3%,2-1,66.7%,21,84.8%,35.0%,8.8%,4.2%,59.5%,70.3%,50.0%,62.1%,47.2%,54.7%,1.24
Finals,97,72,25,74.2%,150-71,67.9%,1162-875,57.0%,13-6,68.4%,62,72.3%,28.4%,12.0%,4.9%,60.0%,72.7%,45.1%,61.7%,45.8%,53.6%,1.20
Semi-finals,124,96,28,77.4%,198-66,75.0%,1449-1013,58.9%,24-8,75.0%,79,79.2%,40.7%,10.8%,4.3%,60.1%,73.4%,46.7%,62.7%,45.5%,54.0%,1.22
Quarter-finals,166,120,46,72.3%,256-107,70.5%,1945-1355,58.9%,14-13,51.9%,98,82.2%,39.7%,11.5%,4.3%,60.7%,73.7%,50.2%,64.4%,45.1%,54.6%,1.27
vs Righties,930,772,158,83.0%,1580-410,79.4%,11096-6710,62.3%,106-56,65.4%,585,79.8%,40.8%,11.6%,4.4%,60.3%,74.1%,49.6%,64.4%,47.1%,55.5%,1.32
vs Lefties,88,74,14,84.1%,155-42,78.7%,1102-677,61.9%,11-4,73.3%,59,77.2%,30.1%,11.1%,4.9%,60.3%,75.5%,49.4%,65.1%,44.5%,54.7%,1.27
vs Top 10,256,178,78,69.5%,381-195,66.1%,3021-2395,55.8%,41-22,65.1%,146,72.8%,32.2%,11.2%,4.3%,59.9%,72.1%,46.6%,61.8%,44.7%,53.2%,1.17
