Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2022 US Open R32,L vs Tomljanovic,49,51,1.0,20.6%,21.4%,38,44,0.9,18.3%,21.2%,12.0%,5.8%,1.1,13.4%,12.6%
2022 US Open R64,W vs Kontaveit,38,40,1.0,18.9%,19.9%,27,34,0.8,15.5%,19.5%,8.6%,4.6%,1.2,15.9%,13.4%
2022 US Open R128,W vs Kovinic,23,25,0.9,18.0%,19.5%,14,19,0.7,14.1%,19.2%,9.1%,5.1%,0.7,14.1%,19.5%
2022 Toronto R64,W vs Parrizas Diaz,33,30,1.1,21.7%,19.7%,26,27,1.0,19.1%,19.9%,11.0%,8.1%,0.9,16.4%,17.8%
2022 Wimbledon R128,L vs Tan,61,54,1.1,25.1%,22.2%,56,51,1.1,24.5%,22.3%,15.3%,8.7%,1.0,11.9%,11.5%
2021 Wimbledon R128,L vs Sasnovich,8,7,1.1,19.0%,16.7%,8,5,1.6,21.6%,13.5%,8.1%,13.5%,4.0,28.6%,7.1%
2021 Roland Garros R16,L vs Rybakina,13,18,0.7,11.1%,15.4%,13,18,0.7,12.3%,17.0%,,,1.9,14.5%,7.7%
2021 Roland Garros R32,W vs Collins,17,15,1.1,14.3%,12.6%,17,15,1.1,16.2%,14.3%,,,0.9,14.3%,15.1%
2021 Roland Garros R64,W vs Buzarnescu,21,25,0.8,12.3%,14.6%,21,25,0.8,13.4%,15.9%,,,1.2,14.6%,12.3%
2021 Roland Garros R128,W vs Begu,22,28,0.8,15.5%,19.7%,22,28,0.8,16.9%,21.5%,,,1.1,11.3%,9.9%
2021 Australian Open SF,L vs Osaka,9,23,0.4,8.2%,20.9%,9,23,0.4,9.8%,25.0%,,,1.1,12.7%,11.8%
2021 Australian Open QF,W vs Halep,20,32,0.6,16.9%,27.1%,20,32,0.6,18.0%,28.8%,,,0.5,7.6%,14.4%
2021 Australian Open R16,W vs Sabalenka,21,18,1.2,11.2%,9.6%,21,18,1.2,12.9%,11.0%,,,0.6,10.6%,17.0%
2021 Australian Open R32,W vs Potapova,10,27,0.4,7.1%,19.1%,10,27,0.4,8.5%,22.9%,,,0.8,11.3%,14.2%
2021 Australian Open R64,W vs Stojanovic,21,10,2.1,21.2%,10.1%,21,10,2.1,24.1%,11.5%,,,1.0,14.1%,14.1%
2021 Australian Open R128,W vs Siegemund,12,14,0.9,15.6%,18.2%,12,14,0.9,17.4%,20.3%,,,0.2,5.2%,22.1%
2020 Roland Garros R128,W vs Ahn,15,31,0.5,10.4%,21.5%,15,31,0.5,12.2%,25.2%,,,0.5,8.3%,16.0%
2020 US Open SF,L vs Azarenka,30,32,0.9,18.9%,20.1%,24,29,0.8,16.9%,20.4%,12.0%,4.9%,1.0,15.1%,14.5%
2020 US Open QF,W vs Pironkova,43,34,1.3,23.4%,18.5%,23,33,0.7,14.6%,20.9%,8.2%,6.3%,0.8,13.0%,16.8%
2020 US Open R16,W vs Sakkari,27,20,1.4,13.6%,10.1%,14,18,0.8,8.3%,10.7%,3.6%,4.7%,1.1,16.2%,14.1%
Career (325 matches),,9029,8112,1.1,21.1%,19.0%,6644,7244,0.9,17.8%,19.4%,8.4%,5.5%,0.7,10.8%,15.3%
