Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2022 US Open R32,L vs Tomljanovic,70.5%,54.8%,4.5%,2/4,2.60,27.1%,77.8%,49.2%,1.2%,2.44,51.4%,76.9%,66.7%,12.8%,2.78,0.0%
2022 US Open R64,W vs Kontaveit,69.3%,52.9%,7.9%,4/4,2.33,10.3%,68.3%,43.9%,5.0%,2.29,14.7%,80.6%,65.5%,13.9%,2.40,4.2%
2022 US Open R128,W vs Kovinic,71.4%,60.0%,3.2%,0/2,2.45,24.3%,67.9%,57.9%,3.6%,2.31,39.1%,96.3%,61.5%,3.7%,2.66,0.0%
2022 Toronto R64,W vs Parrizas Diaz,69.0%,52.5%,5.2%,1/2,2.44,1.5%,71.1%,51.9%,7.9%,2.31,2.6%,81.3%,53.8%,0.0%,2.63,0.0%
2022 Wimbledon R128,L vs Tan,80.6%,52.8%,4.5%,3/3,2.13,50.6%,84.0%,42.6%,3.7%,1.90,75.5%,80.0%,70.0%,6.0%,2.51,3.6%
2021 Roland Garros R16,L vs Rybakina,56.1%,56.8%,9.1%,3/3,2.47,12.5%,50.0%,65.0%,10.0%,2.60,23.8%,77.3%,47.1%,9.1%,2.33,0.0%
2021 Roland Garros R64,W vs Buzarnescu,75.3%,49.3%,1.1%,0/1,2.49,14.3%,79.6%,48.8%,1.9%,2.41,23.1%,85.7%,50.0%,0.0%,2.60,4.3%
2021 Australian Open SF,L vs Osaka,50.0%,43.3%,1.7%,0/1,2.07,0.0%,40.7%,36.4%,0.0%,2.11,0.0%,76.0%,47.4%,4.0%,2.05,0.0%
2021 Australian Open QF,W vs Halep,83.1%,59.3%,1.4%,0/1,2.29,0.0%,85.4%,56.1%,0.0%,2.24,0.0%,85.7%,66.7%,4.8%,2.34,0.0%
2021 Australian Open R16,W vs Sabalenka,64.0%,54.4%,6.7%,1/5,2.64,14.8%,62.3%,51.5%,3.8%,2.54,32.1%,75.0%,58.3%,12.5%,2.73,0.0%
2021 Australian Open R32,W vs Potapova,68.2%,57.8%,6.1%,3/1,2.54,16.3%,73.3%,72.7%,3.3%,2.03,35.0%,79.3%,43.5%,10.3%,2.99,0.0%
2021 Australian Open R128,W vs Siegemund,83.7%,72.2%,2.3%,1/0,2.15,31.6%,93.5%,79.3%,0.0%,2.35,54.5%,77.8%,42.9%,11.1%,1.88,0.0%
2020 US Open SF,L vs Azarenka,65.9%,50.0%,4.9%,1/3,2.44,7.8%,67.9%,47.4%,1.8%,2.15,12.9%,76.2%,56.3%,14.3%,2.87,0.0%
2020 US Open QF,W vs Pironkova,70.7%,56.9%,3.3%,1/2,2.51,3.6%,63.0%,52.9%,3.7%,2.45,6.5%,83.8%,61.3%,2.7%,2.58,0.0%
2020 US Open R16,W vs Sakkari,59.0%,55.9%,6.0%,1/5,2.48,4.7%,56.1%,46.9%,3.5%,2.57,10.3%,75.0%,66.7%,11.1%,2.41,0.0%
2020 Australian Open R32,L vs Wang,68.4%,48.7%,0.9%,1/0,2.66,1.2%,67.1%,46.9%,0.0%,2.71,2.7%,72.5%,51.7%,2.5%,2.62,0.0%
2020 Auckland F,W vs Pegula,73.8%,57.6%,3.8%,2/1,2.55,16.7%,74.0%,51.4%,2.0%,2.46,20.0%,81.5%,68.2%,7.4%,2.70,11.1%
2020 Auckland SF,W vs Anisimova,77.8%,67.9%,8.3%,0/3,2.27,0.0%,77.3%,58.8%,9.1%,2.27,0.0%,100.0%,81.8%,9.1%,2.27,0.0%
2019 US Open F,L vs Andreescu,60.3%,65.9%,10.3%,6/1,2.52,4.1%,60.0%,59.3%,6.7%,2.46,11.8%,70.0%,78.6%,20.0%,2.55,0.0%
2019 US Open SF,W vs Svitolina,69.4%,60.5%,0.0%,0/0,2.58,21.9%,65.0%,65.4%,0.0%,2.21,41.2%,94.4%,52.9%,0.0%,3.00,0.0%
Career (237 matches),,69.2%,57.2%,4.1%,50.5%,2.38,12.1%,71.3%,54.2%,2.7%,2.31,20.7%,78.9%,62.3%,7.6%,2.46,2.0%
