Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2017 Montpellier R32,W vs Zverev,3.0,3.4,2.5,63.5%,47.8%,66.7%,25.0%,48.1%,5.6%,5.5,11.7,11.0,22.0
2014 Wimbledon R128,L vs Nishikori,2.9,2.4,3.5,48.9%,40.0%,38.5%,44.4%,47.7%,35.6%,-2.0,-2.2,-6.0,-9.2
Career (2 matches),,3.0,2.8,3.1,54.0%,43.8%,43.8%,38.5%,47.8%,25.2%,1.8,2.6,2.5,4.3
