Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2017 Montpellier R32,W vs Zverev,66.7%,56.7%,4.4%,1/1,2.37,13.3%,60.9%,42.9%,0.0%,2.19,15.0%,84.2%,68.8%,10.5%,2.75,10.0%
2014 Wimbledon R128,L vs Nishikori,60.2%,33.9%,4.3%,1/3,1.88,17.1%,58.1%,30.6%,4.8%,1.84,21.4%,66.7%,40.0%,3.3%,1.96,7.7%
Career (2 matches),,62.3%,41.9%,4.3%,33.3%,2.09,15.5%,58.8%,34.0%,3.5%,1.99,18.8%,73.5%,52.8%,6.1%,2.30,8.7%
