Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2017 Montpellier R32,W vs Zverev,26,5,5.2,25.0%,4.8%,23,1,23.0,25.0%,1.1%,8.7%,8.7%,1.9,16.3%,8.7%
2015 Wimbledon R64,L vs Gasquet,13,21,0.6,9.8%,15.9%,8,17,0.5,6.7%,14.3%,2.5%,2.5%,2.4,18.2%,7.6%
2015 Wimbledon R128,W vs Smith,53,30,1.8,17.7%,10.0%,34,25,1.4,13.4%,9.9%,7.1%,5.9%,2.4,20.7%,8.7%
2014 US Open R128,L vs Gulbis,12,21,0.6,8.3%,14.6%,10,11,0.9,8.7%,9.6%,7.8%,0.9%,1.8,24.3%,13.9%
2014 Wimbledon R128,L vs Nishikori,42,31,1.4,22.8%,16.8%,22,23,1.0,15.0%,15.6%,6.8%,7.5%,3.6,17.4%,4.9%
2014 Roland Garros R64,L vs Robredo,33,38,0.9,20.6%,23.8%,27,30,0.9,18.8%,20.8%,13.2%,4.2%,4.5,16.9%,3.8%
2014 Roland Garros R128,W vs Montanes,7,3,2.3,29.2%,12.5%,5,3,1.7,25.0%,15.0%,15.0%,10.0%,2.0,16.7%,8.3%
2014 Australian Open R64,L vs Berdych,29,32,0.9,19.3%,21.3%,21,23,0.9,16.9%,18.5%,,,2.2,19.3%,8.7%
2014 Australian Open R128,W vs Wu,58,66,0.9,22.4%,25.5%,39,53,0.7,17.8%,24.2%,,,0.9,12.7%,13.9%
2013 US Open R128,L vs Klahn,37,63,0.6,13.0%,22.2%,17,52,0.3,6.9%,21.1%,,,1.4,15.5%,11.3%
2013 Wimbledon R16,L vs Verdasco,26,12,2.2,15.0%,6.9%,17,9,1.9,11.5%,6.1%,,,3.2,24.3%,7.5%
2013 Wimbledon R32,W vs Monaco,39,38,1.0,18.0%,17.5%,30,36,0.8,14.7%,17.6%,,,1.5,12.4%,8.3%
2012 Wimbledon R64,L vs Ferrer,28,24,1.2,15.6%,13.4%,21,21,1.0,12.7%,12.7%,,,3.0,16.8%,5.6%
Career (13 matches),,403,384,1.0,17.4%,16.6%,274,304,0.9,13.7%,15.2%,3.5%,2.3%,2.0,17.6%,8.8%
