Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Aix En Provence CH R64,L vs Masur,20% (3/15),67% (2/3),0/3,36% (5/14),20% (1/5),1/2,1/2,0/1,0/0,0/0
2019 Bordeaux CH R64,L vs Martineau,20% (2/10),0% (0/2),0/2,22% (2/9),0% (0/2),0/0,0/0,2/2,0/0,1/1
2019 Sophia Antipolis CH R64,L vs Donati,0% (0/7),- (0/0),0/5,71% (5/7),0% (0/5),0/0,0/0,0/0,0/0,0/0
2019 St. Brieuc CH R64,L vs Sels,30% (3/10),33% (1/3),1/3,30% (3/10),0% (0/3),0/1,0/0,2/2,0/0,1/1
2019 Lille CH R64,L vs Pavlasek,21% (3/14),100% (3/3),0/3,31% (4/13),25% (1/4),3/3,1/2,0/0,0/0,0/0
2019 Montpellier Q1,L vs Halys,25% (3/12),33% (1/3),0/3,38% (5/13),20% (1/5),1/1,1/1,1/2,0/0,0/1
2019 Koblenz CH R16,L vs Taberner,10% (1/10),0% (0/1),0/1,20% (2/10),0% (0/2),0/0,0/0,0/1,0/0,0/1
2019 Koblenz CH R32,W vs Hernandez,71% (5/7),100% (5/5),1/1,13% (1/8),0% (0/1),3/4,1/1,0/0,1/1,0/0
2019 Noumea CH R32,L vs Sakharov,18% (2/11),50% (1/2),1/2,36% (4/11),50% (2/4),1/1,0/0,3/3,0/0,1/1
2018 Mouilleron-Le-Captif CH R32,L vs Paire,9% (1/11),100% (1/1),0/2,36% (4/11),50% (2/4),1/1,0/1,1/1,0/0,0/0
2018 Antwerp Q1,L vs Stakhovsky,18% (2/11),50% (1/2),0/2,18% (2/11),0% (0/2),1/1,0/0,4/4,0/0,2/2
2018 Barcelona CH R16,L vs Giannessi,33% (3/9),100% (3/3),3/6,75% (6/8),0% (0/6),1/3,0/0,0/0,0/0,0/0
2018 Barcelona CH R32,W vs Martin,60% (6/10),100% (6/6),3/4,50% (5/10),20% (1/5),4/5,1/1,0/0,1/1,0/0
2018 Orleans CH SF,L vs Bedene,20% (2/10),0% (0/2),0/2,33% (3/9),33% (1/3),0/0,0/0,0/0,0/0,0/0
2018 Orleans CH R32,W vs Maden,100% (8/8),75% (6/8),2/2,25% (2/8),0% (0/2),5/6,2/2,0/0,1/1,0/0
2018 Metz R32,L vs Basilashvili,0% (0/10),- (0/0),0/1,30% (3/10),33% (1/3),0/0,0/0,2/3,0/0,2/2
2018 Metz Q1,W vs Brown,50% (5/10),100% (5/5),2/3,40% (4/10),25% (1/4),4/5,2/2,0/0,1/1,0/0
2018 Szczecin CH R32,L vs Bolelli,20% (3/15),67% (2/3),0/4,47% (7/15),43% (3/7),1/1,0/1,1/1,0/0,1/1
2018 Mallorca CH SF,L vs Tomic,30% (3/10),0% (0/3),0/2,44% (4/9),50% (2/4),0/0,0/0,2/2,0/0,1/1
2018 Mallorca CH QF,W vs Brands,57% (4/7),100% (4/4),0/0,13% (1/8),100% (1/1),4/4,2/2,0/0,1/1,0/0
2019 (9 matches),,22.9%,59.1%,13.0%,32.6%,16.1%,75.0%,66.7%,72.7%,100.0%,60.0%
2018 (27 matches),,33.2%,72.5%,27.3%,33.7%,32.3%,88.3%,87.5%,71.4%,91.7%,75.0%
2017 (32 matches),,29.7%,60.8%,17.7%,37.1%,30.7%,81.1%,84.2%,78.0%,77.8%,71.4%
2016 (30 matches),,31.0%,56.8%,17.3%,31.0%,30.6%,73.2%,92.3%,87.5%,100.0%,90.5%
2015 (13 matches),,30.2%,62.7%,25.8%,27.6%,23.4%,79.3%,90.0%,72.2%,100.0%,60.0%
Career (203 matches),,26.6%,60.3%,16.6%,31.2%,34.4%,82.2%,88.2%,78.4%,92.7%,75.9%
