Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
3,Sapfo Sakellaridi [GRE],3,0,100.0%,0,0,0,-,2022,2023,0,,,,,,,,,,
2,Fabienne Gettwart [GER],2,0,100.0%,0,0,0,-,2023,2025,1,1.32,0.0%,15.3%,59.7%,62.8%,34.5%,51.4%,64.1%,54.5%,61.5%
2,Sara Errani [ITA],2,0,100.0%,1,1,0,100.0%,2022,2025,2,1.23,4.4%,5.6%,68.1%,63.3%,41.2%,56.3%,53.9%,65.0%,59.1%
2,Oceane Dodin [FRA],1,1,50.0%,0,0,0,-,2024,2024,2,0.95,3.0%,3.0%,73.5%,56.7%,51.4%,55.3%,42.4%,40.0%,50.0%
2,Ekaterina Makarova [RUS],2,0,100.0%,0,0,0,-,2023,2024,1,1.42,0.0%,4.5%,60.6%,65.0%,50.0%,59.1%,58.0%,75.0%,40.0%
2,Xiyu Wang [CHN],0,2,0.0%,0,0,0,-,2023,2024,2,0.52,1.4%,5.7%,64.3%,53.3%,28.0%,44.3%,29.2%,42.9%,33.3%
2,Maria Lourdes Carle [ARG],2,0,100.0%,0,0,0,-,2022,2024,2,1.46,1.0%,6.9%,69.6%,63.4%,51.6%,59.8%,58.5%,37.5%,63.2%
2,Tatiana Pieri [ITA],2,0,100.0%,0,0,0,-,2022,2023,0,,,,,,,,,,
2,Anouk Koevermans [NED],2,0,100.0%,1,1,0,100.0%,2023,2023,0,,,,,,,,,,
2,Julia Middendorf [GER],2,0,100.0%,0,0,0,-,2022,2023,0,,,,,,,,,,
2,Katharina Hobgarski [GER],2,0,100.0%,0,0,0,-,2022,2023,0,,,,,,,,,,
2,Natalija Stevanovic [SRB],1,1,50.0%,2,1,1,50.0%,2022,2023,2,1.07,1.3%,2.6%,68.6%,56.1%,53.1%,55.1%,48.1%,66.7%,72.7%
2,Jessica Bouzas Maneiro [ESP],2,0,100.0%,1,1,0,100.0%,2022,2023,1,1.07,0.9%,0.9%,76.1%,55.4%,57.7%,56.0%,47.3%,45.5%,25.0%
2,Eva Vedder [NED],1,1,50.0%,0,0,0,-,2022,2022,1,1.43,1.7%,0.0%,63.8%,64.9%,66.7%,65.5%,49.3%,80.0%,36.4%
2,Miriana Tona [ITA],2,0,100.0%,0,0,0,-,2022,2022,0,,,,,,,,,,
