Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1977,6,3,3,50.0%,6-8,42.9%,58-64,47.5%,0-0,-,0,,,,,,,,,,,,R16 (3x)
1976,7,7,0,100.0%,14-0,100.0%,85-22,79.4%,0-0,-,0,,,,,,,,,,,,W (2x)
1975,2,0,2,0.0%,0-4,0.0%,6-24,20.0%,0-0,-,0,,,,,,,,,,,,R32 (Sutton)
1974,4,1,3,25.0%,3-4,42.9%,26-33,44.1%,0-2,0.0%,0,,,,,,,,,,,,R16 (New South Wales)
1973,3,1,2,33.3%,3-4,42.9%,32-33,49.2%,0-0,-,0,,,,,,,,,,,,QF (Sydney Hard)
1972,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,F (New South Wales)
1971,3,2,1,66.7%,4-2,66.7%,32-16,66.7%,0-0,-,0,,,,,,,,,,,,QF (Australian Open)
1970,7,4,3,57.1%,10-6,62.5%,80-59,57.6%,0-0,-,0,,,,,,,,,,,,SF (Sydney Manly)
1969,3,3,0,100.0%,6-0,100.0%,37-20,64.9%,0-0,-,0,,,,,,,,,,,,W (Fairfield)
1967,76,54,22,71.1%,119-48,71.3%,889-565,61.1%,0-0,-,0,,,,,,,,,,,,W (2x)
1966,19,14,5,73.7%,29-10,74.4%,203-115,63.8%,0-0,-,0,,,,,,,,,,,,W (Sydney)
1965,11,5,6,45.5%,11-13,45.8%,116-110,51.3%,0-0,-,0,,,,,,,,,,,,F (Canberra)
1964,77,64,13,83.1%,132-28,82.5%,903-415,68.5%,0-0,-,0,,,,,,,,,,,,W (8x)
1963,74,60,14,81.1%,124-33,79.0%,862-496,63.5%,0-0,-,0,,,,,,,,,,,,W (6x)
1962,67,49,18,73.1%,103-45,69.6%,779-528,59.6%,0-0,-,0,,,,,,,,,,,,W (2x)
1961,77,58,19,75.3%,122-42,74.4%,872-470,65.0%,0-0,-,0,,,,,,,,,,,,W (4x)
1960,54,38,16,70.4%,82-30,73.2%,578-334,63.4%,0-0,-,0,,,,,,,,,,,,W (Sydney)
1959,41,36,5,87.8%,73-17,81.1%,499-244,67.2%,0-0,-,0,,,,,,,,,,,,W (8x)
1958,27,18,9,66.7%,42-20,67.7%,320-219,59.4%,0-0,-,0,,,,,,,,,,,,W (4x)
1957,15,10,5,66.7%,21-11,65.6%,170-126,57.4%,0-0,-,0,,,,,,,,,,,,W (Sydney Metro)
1956,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,SF (Melbourne Juniors)
Career,575,427,148,74.3%,904-329,73.3%,6555-3917,62.6%,0-2,0.0%,0,,,,,,,,,,,,
