Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2016 Tokyo R32,L vs Cepelova,0.0%,-,10.9%,60.0%,6.2%,12.5%,0.0%,4.6%,33.3%,0.0%,-,-114,-85
Career (1 matches),,0.0%,-,10.9%,60.0%,6.2%,12.5%,0.0%,4.6%,33.3%,0.0%,-,-114,-85
