Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,6,Hard,12,6,6,50.0%,3,1,2,33.3%,2016,2024,R128,9,1.11,4.1%,4.1%,74.6%,59.2%,44.8%,55.5%,49.3%,58.2%,54.9%
Roland Garros,4,Clay,6,2,4,33.3%,0,0,0,-,2017,2023,Q3,2,0.71,4.6%,5.6%,68.5%,45.9%,23.5%,38.9%,43.2%,45.8%,66.7%
Wimbledon,4,Grass,6,2,4,33.3%,2,1,1,50.0%,2015,2023,Q3,4,1.03,6.2%,3.3%,70.4%,61.6%,63.7%,62.2%,38.9%,62.1%,43.5%
US Open,7,Hard,12,5,7,41.7%,1,1,0,100.0%,2014,2024,Q3,8,0.89,2.0%,7.7%,65.7%,56.0%,45.7%,52.5%,42.4%,45.9%,34.8%
Fed Cup,5,,16,9,7,56.3%,2,0,2,0.0%,2014,2020,,10,1.15,1.9%,5.4%,67.4%,62.0%,48.9%,57.7%,48.6%,61.7%,43.0%
Seoul,15,Hard,20,5,15,25.0%,3,0,3,0.0%,2009,2025,QF,17,0.89,2.2%,5.7%,64.7%,57.5%,37.7%,50.5%,44.2%,50.0%,41.8%
Hong Kong,3,Hard,5,1,4,20.0%,0,0,0,-,2015,2024,R32,4,0.95,7.8%,3.9%,66.7%,63.6%,37.7%,55.0%,42.9%,54.5%,63.2%
Bastad 125,2,Clay,6,5,1,83.3%,1,0,1,0.0%,2022,2023,W,5,1.50,0.3%,2.4%,78.5%,64.8%,71.0%,66.1%,50.8%,77.8%,46.3%
Paris 125,2,Clay,4,2,2,50.0%,0,0,0,-,2022,2023,R16,4,1.02,0.7%,4.0%,73.4%,57.3%,41.8%,53.2%,47.9%,57.5%,56.8%
Hua Hin,2,Hard,3,1,2,33.3%,1,0,1,0.0%,2015,2023,R16,2,1.03,2.1%,3.7%,68.9%,54.2%,47.5%,52.1%,49.4%,62.1%,75.0%
Hiroshima,2,Hard,5,3,2,60.0%,0,0,0,-,2018,2019,Q3,5,1.01,1.5%,5.3%,63.4%,59.8%,49.7%,56.1%,44.4%,61.5%,41.2%
