Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2016 Tokyo R32,L vs Cepelova,15.9%,18.2%,29.4%,22.6%,25.8%,37.5%,37.5%,26.7%,33.3%,0.0%,0.0%,10.0%,50.0%,33.3%,0.0%,-119
Career (1 matches),,15.9%,18.2%,29.4%,22.6%,25.8%,37.5%,37.5%,26.7%,33.3%,0.0%,0.0%,10.0%,50.0%,33.3%,0.0%,-119
