Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,2,0,2,0.0%,1-4,20.0%,24-30,44.4%,0-1,0.0%,2,44.4%,46.2%,3.1%,7.3%,59.7%,59.6%,29.9%,47.6%,48.6%,48.1%,0.93,R32 (2x)
2023,5,2,3,40.0%,5-7,41.7%,58-55,51.3%,0-1,0.0%,5,64.3%,39.3%,2.0%,3.8%,69.6%,58.2%,49.6%,55.6%,45.4%,50.7%,1.02,R16 (2x)
2022,5,3,2,60.0%,7-4,63.6%,56-41,57.7%,0-0,-,5,67.3%,52.1%,0.9%,3.4%,72.9%,58.5%,49.4%,56.1%,49.7%,52.7%,1.13,
2020,5,3,2,60.0%,6-4,60.0%,47-44,51.6%,0-0,-,5,67.4%,35.6%,2.8%,4.0%,70.2%,60.1%,49.5%,56.9%,46.3%,51.6%,1.07,
2019,3,2,1,66.7%,5-2,71.4%,36-23,61.0%,0-0,-,3,70.0%,48.3%,0.9%,6.0%,65.6%,62.4%,51.4%,58.6%,49.5%,54.4%,1.19,
2018,2,0,2,0.0%,1-4,20.0%,14-27,34.1%,0-0,-,2,50.0%,19.0%,1.4%,5.7%,65.2%,57.6%,30.6%,48.2%,37.3%,42.6%,0.72,R32 (2x)
2017,9,4,5,44.4%,7-11,38.9%,88-91,49.2%,0-1,0.0%,9,63.7%,37.4%,3.3%,4.3%,64.7%,63.8%,44.2%,56.8%,44.9%,50.7%,1.04,QF (Zhengzhou)
2016,9,3,6,33.3%,7-13,35.0%,75-97,43.6%,0-1,0.0%,5,55.3%,33.3%,1.1%,6.7%,65.5%,59.7%,40.8%,53.2%,43.5%,48.1%,0.93,R16 (2x)
2015,2,0,2,0.0%,0-4,0.0%,10-25,28.6%,0-1,0.0%,0,,,,,,,,,,,,R32 (2x)
2014,3,1,2,33.3%,4-5,44.4%,48-44,52.2%,0-2,0.0%,1,-,-,2.7%,5.5%,63.6%,51.4%,40.0%,47.3%,50.8%,49.1%,0.96,
2013,3,2,1,66.7%,4-3,57.1%,29-27,51.8%,0-0,-,2,-,-,1.5%,7.4%,58.8%,56.3%,50.0%,53.7%,42.6%,48.4%,0.92,QF (Seoul)
Career,48,20,28,41.7%,47-61,43.5%,485-504,49.0%,0-7,0.0%,39,62.0%,39.3%,2.1%,5.0%,66.5%,59.9%,44.4%,54.7%,45.9%,50.3%,1.01,
