Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,8,4,4,50.0%,8-8,50.0%,82-75,52.2%,1-1,50.0%,8,61.2%,44.7%,2.7%,6.0%,66.3%,61.7%,37.1%,53.4%,48.1%,50.7%,1.03,SF (W15 Maanshan)
2025,22,9,13,40.9%,21-26,44.7%,220-228,49.1%,3-5,37.5%,21,62.8%,36.6%,3.2%,4.5%,69.1%,60.6%,44.5%,55.6%,43.9%,50.1%,0.99,SF (W35 Darwin)
2024,33,19,14,57.6%,43-31,58.1%,368-322,53.3%,3-3,50.0%,1,61.5%,23.1%,3.9%,7.9%,56.6%,67.4%,33.3%,52.6%,39.6%,45.5%,0.84,F (W75 Olomouc)
2023,47,32,15,68.1%,68-39,63.6%,570-428,57.1%,6-8,42.9%,4,57.6%,35.3%,1.0%,5.8%,71.0%,59.2%,40.0%,53.6%,40.7%,47.4%,0.88,W (2x)
2022,39,24,15,61.5%,57-35,62.0%,475-379,55.6%,5-5,50.0%,14,72.0%,36.2%,1.1%,2.3%,77.5%,60.8%,52.3%,58.9%,45.0%,52.0%,1.10,W (2x)
2021,53,39,14,73.6%,83-39,68.0%,663-462,58.9%,6-5,54.5%,2,52.2%,44.0%,3.0%,3.0%,74.3%,56.5%,34.9%,50.9%,46.2%,48.5%,0.94,W (2x)
2020,3,1,2,33.3%,3-5,37.5%,32-37,46.4%,0-0,-,0,,,,,,,,,,,,R16 (W25 Perth)
2019,40,21,19,52.5%,51-42,54.8%,453-414,52.2%,5-1,83.3%,0,,,,,,,,,,,,W (W25 Nonthaburi)
2018,42,22,20,52.4%,47-48,49.5%,437-449,49.3%,3-3,50.0%,7,60.6%,41.3%,1.5%,6.8%,63.3%,59.7%,47.1%,55.1%,46.8%,50.8%,1.04,SF (Nanning $25K)
2017,34,21,13,61.8%,46-33,58.2%,385-330,53.8%,1-2,33.3%,8,63.2%,47.9%,3.2%,6.6%,65.4%,62.6%,41.6%,55.3%,48.2%,51.8%,1.08,F (3x)
2016,59,40,19,67.8%,84-51,62.2%,690-590,53.9%,9-8,52.9%,0,,,,,,,,,,,,W (Kashiwa $25K)
2015,60,39,21,65.0%,85-57,59.9%,697-611,53.3%,9-2,81.8%,0,,,,,,,,,,,,W (2x)
2014,36,22,14,61.1%,48-32,60.0%,398-341,53.9%,5-2,71.4%,1,-,-,1.4%,10.1%,65.2%,51.1%,33.3%,44.9%,35.1%,40.5%,0.64,W (3x)
2013,34,18,16,52.9%,37-37,50.0%,320-314,50.5%,1-1,50.0%,0,,,,,,,,,,,,SF (3x)
2012,27,15,12,55.6%,35-28,55.6%,305-254,54.6%,1-0,100.0%,0,,,,,,,,,,,,F (2x)
2011,16,8,8,50.0%,19-17,52.8%,178-159,52.8%,2-1,66.7%,0,,,,,,,,,,,,QF (2x)
2010,7,2,5,28.6%,3-10,23.1%,49-66,42.6%,0-1,0.0%,0,,,,,,,,,,,,QF (Yeong Wol 10K)
2009,6,2,4,33.3%,5-8,38.5%,63-63,50.0%,1-1,50.0%,0,,,,,,,,,,,,QF (Gimcheon 10K)
Career,566,338,228,59.7%,743-546,57.6%,6385-5522,53.6%,61-49,55.5%,66,63.8%,39.5%,2.4%,4.9%,69.5%,60.7%,43.7%,55.5%,45.4%,50.5%,1.02,
