Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
10,Na Lae Han [KOR],7,3,70.0%,1,0,1,0.0%,2010,2023,3,1.16,1.9%,5.3%,65.2%,53.3%,48.6%,51.7%,55.9%,41.7%,45.8%
8,Arina Rodionova [AUS],4,4,50.0%,4,2,2,50.0%,2014,2024,2,1.07,2.8%,7.9%,56.7%,64.4%,39.0%,53.4%,49.7%,61.5%,61.9%
8,Akiko Omae [JPN],5,3,62.5%,2,0,2,0.0%,2012,2022,0,,,,,,,,,,
7,Yafan Wang [CHN],3,4,42.9%,1,1,0,100.0%,2013,2023,0,,,,,,,,,,
6,Nao Hibino [JPN],1,5,16.7%,0,0,0,-,2015,2026,3,0.81,0.5%,6.6%,64.1%,54.3%,38.0%,48.5%,41.5%,40.7%,28.6%
6,Lin Zhu [CHN],3,3,50.0%,1,0,1,0.0%,2013,2023,3,0.80,2.8%,5.6%,68.1%,52.4%,39.7%,48.4%,41.1%,57.1%,76.9%
6,Saisai Zheng [CHN],1,5,16.7%,0,0,0,-,2013,2020,3,0.86,0.8%,4.2%,67.4%,56.0%,48.1%,53.4%,40.3%,56.3%,32.1%
6,Yuxuan Zhang [CHN],3,3,50.0%,1,1,0,100.0%,2014,2019,1,0.73,0.0%,2.2%,69.6%,46.9%,46.4%,46.7%,38.9%,41.7%,57.1%
6,Kai Lin Zhang [CHN],3,3,50.0%,0,0,0,-,2016,2018,0,,,,,,,,,,
5,Haruna Arakawa [JPN],3,2,60.0%,3,2,1,66.7%,2019,2024,0,,,,,,,,,,
5,Fangzhou Liu [CHN],1,4,20.0%,2,1,1,50.0%,2013,2016,1,0.78,0.0%,10.0%,63.3%,63.2%,45.5%,56.7%,33.9%,75.0%,25.0%
5,Riko Sawayanagi [JPN],4,1,80.0%,0,0,0,-,2013,2016,0,,,,,,,,,,
5,Nigina Abduraimova [UZB],1,4,20.0%,0,0,0,-,2014,2016,1,0.61,2.1%,8.5%,61.7%,58.6%,33.3%,48.9%,31.3%,20.0%,0.0%
4,Shiho Akita [JPN],0,4,0.0%,1,0,1,0.0%,2016,2025,1,1.03,5.7%,2.8%,69.8%,64.9%,43.8%,58.5%,42.6%,66.7%,38.5%
4,Momoko Kobori [JPN],3,1,75.0%,2,1,1,50.0%,2018,2025,2,1.19,6.9%,6.9%,64.1%,71.4%,31.9%,57.3%,51.0%,53.8%,57.9%
