Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Hobart F,W vs Jovic,21,22,1.0,17.5%,18.3%,17,20,0.9,15.0%,17.7%,10.6%,4.4%,0.4,8.3%,20.0%
2025 Guangzhou R16,W vs Wang,17,20,0.9,10.4%,12.2%,14,17,0.8,9.2%,11.2%,6.6%,2.6%,0.5,12.2%,24.4%
2025 BJK Cup Finals RR,W vs Navarro,16,24,0.7,12.8%,19.2%,14,23,0.6,11.8%,19.3%,5.9%,5.9%,0.3,6.4%,19.2%
2025 Wimbledon R128,W vs Pegula,16,12,1.3,17.6%,13.2%,14,11,1.3,16.9%,13.3%,14.5%,2.4%,0.2,5.5%,25.3%
2025 s Hertogenbosch R32,W vs Hartono,17,39,0.4,10.5%,24.1%,14,34,0.4,9.4%,22.8%,4.7%,4.7%,0.2,6.2%,29.0%
2024 US Open R64,L vs Pavlyuchenkova,12,30,0.4,6.2%,15.4%,10,26,0.4,5.6%,14.7%,2.8%,2.8%,0.8,22.6%,26.7%
2024 US Open R128,W vs Baindl,15,19,0.8,15.8%,20.0%,13,18,0.7,14.8%,20.5%,10.2%,4.5%,0.4,9.5%,26.3%
2024 Cincinnati R32,L vs Sabalenka,12,21,0.6,9.0%,15.8%,10,16,0.6,8.5%,13.6%,4.2%,4.2%,1.0,20.3%,21.1%
2024 Roland Garros R16,L vs Gauff,7,19,0.4,8.3%,22.6%,7,18,0.4,9.3%,24.0%,6.7%,2.7%,1.3,22.6%,17.9%
2024 Linz R16,L vs Potapova,28,31,0.9,11.4%,12.7%,26,29,0.9,11.5%,12.8%,7.5%,4.0%,0.7,17.6%,24.1%
2023 US Open R128,L vs Juvan,18,29,0.6,14.4%,23.2%,18,25,0.7,15.1%,21.0%,11.8%,3.4%,0.9,13.6%,16.0%
2023 Lausanne F,W vs Burel,29,52,0.6,13.9%,25.0%,28,47,0.6,14.1%,23.7%,7.6%,6.6%,0.4,8.7%,20.2%
2023 Wimbledon R32,L vs Pegula,9,18,0.5,9.3%,18.6%,8,16,0.5,8.8%,17.6%,5.5%,3.3%,0.9,18.6%,21.6%
2023 Wimbledon R64,W vs Masarova,12,18,0.7,11.1%,16.7%,11,13,0.8,11.6%,13.7%,7.4%,4.2%,0.3,7.4%,25.0%
2023 Wimbledon R128,W vs Osorio,15,26,0.6,13.8%,23.9%,14,18,0.8,15.6%,20.0%,13.3%,2.2%,0.2,5.5%,30.3%
2023 Roland Garros R32,L vs Pera,11,23,0.5,8.2%,17.2%,10,16,0.6,8.3%,13.2%,3.3%,5.0%,0.7,14.9%,21.6%
2023 Roland Garros R64,W vs Waltert,12,17,0.7,10.6%,15.0%,11,17,0.6,10.5%,16.2%,6.7%,3.8%,0.6,16.8%,26.5%
2023 Roland Garros R128,W vs Kvitova,15,20,0.8,11.7%,15.6%,11,15,0.7,10.2%,13.9%,7.4%,2.8%,0.8,15.6%,20.3%
2023 Monterrey QF,L vs Mertens,15,20,0.8,14.2%,18.9%,15,19,0.8,15.6%,19.8%,8.3%,7.3%,1.3,16.0%,12.3%
2023 Australian Open R128,L vs Rybakina,14,22,0.6,12.2%,19.1%,12,21,0.6,11.7%,20.4%,7.8%,3.9%,1.1,22.6%,20.0%
Career (31 matches),,516,795,0.6,12.2%,18.7%,469,708,0.7,12.0%,18.1%,6.5%,3.7%,0.7,14.1%,21.6%
