Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Bernarda Pera [USA],2,4,33.3%,4,2,2,50.0%,2022,2025,6,0.91,2.6%,5.5%,63.3%,58.6%,44.6%,53.5%,42.4%,39.1%,41.4%
6,Nadia Podoroska [ARG],3,3,50.0%,4,3,1,75.0%,2019,2024,5,1.02,1.8%,5.1%,64.4%,60.1%,46.3%,55.2%,45.9%,59.6%,63.2%
5,Coco Gauff [USA],1,4,20.0%,1,0,1,0.0%,2022,2026,5,0.84,1.7%,4.4%,64.5%,56.4%,43.4%,51.8%,40.7%,53.1%,47.1%
5,Diana Shnaider [RUS],3,2,60.0%,1,0,1,0.0%,2022,2025,4,1.04,1.7%,4.4%,65.5%,63.4%,46.1%,57.4%,44.2%,65.0%,36.4%
5,Caroline Garcia [FRA],0,5,0.0%,2,0,2,0.0%,2021,2024,5,0.85,2.2%,6.0%,65.1%,66.2%,52.8%,61.5%,32.8%,53.3%,30.4%
4,Antonia Ruzic [CRO],2,2,50.0%,1,0,1,0.0%,2025,2026,4,1.00,3.1%,4.3%,66.3%,56.7%,47.1%,53.5%,46.5%,53.1%,51.5%
4,Magda Linette [POL],1,3,25.0%,1,1,0,100.0%,2022,2026,4,0.95,0.0%,4.2%,63.5%,60.8%,49.2%,56.6%,41.4%,51.3%,40.0%
4,Camila Osorio [COL],3,1,75.0%,1,1,0,100.0%,2022,2025,4,1.14,1.4%,5.4%,67.0%,60.5%,45.1%,55.4%,50.8%,54.8%,51.2%
4,Xiyu Wang [CHN],3,1,75.0%,1,1,0,100.0%,2019,2025,3,1.00,2.0%,2.4%,71.0%,65.9%,38.9%,58.1%,42.1%,50.0%,57.1%
4,Elina Avanesyan [ARM],3,1,75.0%,2,0,2,0.0%,2023,2025,4,1.13,0.0%,4.2%,67.1%,58.3%,48.5%,55.0%,50.8%,44.8%,57.1%
4,Renata Zarazua [MEX],3,1,75.0%,0,0,0,-,2017,2025,3,1.22,2.0%,5.9%,60.4%,66.4%,52.5%,60.9%,47.6%,63.6%,41.4%
4,Sara Errani [ITA],4,0,100.0%,0,0,0,-,2019,2023,3,1.31,4.9%,4.9%,69.4%,58.0%,46.0%,54.4%,59.7%,42.9%,54.8%
4,Jasmine Paolini [ITA],2,2,50.0%,1,0,1,0.0%,2019,2023,2,1.21,2.9%,2.2%,67.4%,63.4%,48.9%,58.7%,50.0%,42.9%,42.3%
4,Gabriela Ce [BRA],4,0,100.0%,1,1,0,100.0%,2019,2021,1,1.62,3.7%,9.3%,57.4%,77.4%,39.1%,61.1%,63.0%,60.0%,46.2%
3,Jessica Pegula [USA],1,2,33.3%,1,0,1,0.0%,2023,2026,3,0.89,2.8%,5.0%,63.7%,60.5%,52.3%,57.5%,37.8%,57.1%,56.3%
