Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,101,46,55,45.5%,108-122,47.0%,1093-1113,49.5%,9-15,37.5%,94,66.0%,33.9%,2.1%,4.0%,66.1%,61.6%,47.5%,56.8%,43.2%,50.0%,1.00
Clay,55,26,29,47.3%,62-67,48.1%,600-610,49.6%,7-6,53.8%,55,62.1%,37.1%,1.4%,4.4%,67.0%,59.6%,46.7%,55.3%,44.2%,49.8%,0.99
Grass,18,11,7,61.1%,25-15,62.5%,206-167,55.2%,3-1,75.0%,18,73.1%,37.4%,3.7%,5.3%,61.7%,67.5%,48.8%,60.3%,45.0%,52.4%,1.13
Grand Slams,30,13,17,43.3%,31-35,47.0%,306-300,50.5%,1-4,20.0%,30,66.7%,34.6%,2.1%,4.4%,66.0%,61.6%,49.2%,57.4%,42.6%,50.2%,1.00
Premiers,22,6,16,27.3%,15-35,30.0%,194-264,42.4%,2-4,33.3%,22,54.6%,30.2%,1.6%,5.0%,66.0%,58.7%,39.0%,52.0%,41.7%,46.8%,0.87
Internationals,77,45,32,58.4%,104-76,57.8%,906-820,52.5%,11-6,64.7%,77,67.5%,37.6%,2.2%,4.0%,66.4%,62.0%,48.6%,57.5%,44.8%,51.1%,1.05
Finals,3,2,1,66.7%,4-3,57.1%,37-36,50.7%,0-1,0.0%,3,75.0%,27.8%,2.0%,4.9%,62.9%,56.5%,63.7%,59.2%,40.9%,50.3%,1.00
Semi-finals,6,3,3,50.0%,7-8,46.7%,74-74,50.0%,1-2,33.3%,6,67.6%,33.8%,3.2%,4.2%,64.3%,60.1%,50.5%,56.7%,41.5%,49.4%,0.96
Quarter-finals,15,6,9,40.0%,15-20,42.9%,157-176,47.1%,2-0,100.0%,14,60.0%,33.6%,1.7%,3.6%,68.6%,59.0%,44.2%,54.4%,43.3%,48.8%,0.95
vs Righties,145,64,81,44.1%,155-177,46.7%,1558-1593,49.4%,15-19,44.1%,139,65.0%,34.5%,2.0%,4.3%,65.5%,61.4%,47.4%,56.6%,43.3%,49.9%,1.00
vs Lefties,21,13,8,61.9%,28-21,57.1%,248-227,52.2%,3-3,50.0%,20,70.1%,34.6%,2.7%,4.6%,67.8%,63.6%,47.1%,58.3%,43.5%,50.8%,1.04
vs Top 10,12,3,9,25.0%,8-18,30.8%,97-133,42.2%,0-2,0.0%,12,59.3%,26.1%,2.5%,5.3%,64.9%,58.5%,44.3%,53.5%,37.4%,45.9%,0.81
